episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
886,1.1796884536743164,-0.17048206551334794,50,36,96,9,0,97,41.26,0.1
887,,-0.10148729201714854,42,37,103,8,0,117,111.51,0.1
888,1.6905872821807861,0.1860072642283964,53,31,174,10,0,149,40.4,0.1
889,,0.19822510592054945,51,35,139,11,0,140,38.75,0.1
890,1.4110956192016602,0.3331235733034153,52,29,127,7,0,154,35.43,0.1
891,,0.255010151185401,51,35,161,13,0,169,48.56,0.1
892,1.1827101707458496,-0.1523029764678762,52,40,100,6,0,123,41.56,0.1
893,,-0.7355462601022518,51,51,87,7,0,95,38.81,0.1
894,1.4927258491516113,-0.022809503375406232,50,37,122,4,0,120,54.37,0.1
895,,-0.5883672588250126,51,38,70,8,0,77,36.82,0.1
896,1.5667420625686646,-0.48330396903203104,51,45,91,7,0,94,35.48,0.1
897,,0.3517112220300947,51,34,182,16,0,167,42.9,0.1
898,1.8307547569274902,0.1756047288578938,50,54,230,17,0,218,40.91,0.1
899,,-0.31685321144634404,51,42,87,8,0,119,38.2,0.1
900,1.3315629959106445,-0.41587015039163866,50,44,97,6,0,94,43.48,0.1
901,,0.4578075064383385,50,22,126,13,0,155,39.13,0.1
902,1.127612829208374,0.16282584914873033,51,38,151,10,0,143,39.95,0.1
903,,-0.023407649389833148,51,41,127,9,0,135,36.29,0.1
904,2.065234661102295,0.028005836422033335,50,30,100,9,0,102,40.89,0.1
905,,-0.3365786338337865,51,43,114,9,0,82,40.65,0.1
906,1.57362961769104,-0.4540823870831968,53,41,86,9,0,85,38.16,0.1
907,,0.21438797667121529,50,34,142,10,0,158,44.97,0.1
908,1.7770743370056152,-0.17851732406994059,51,53,162,8,0,143,39.06,0.1
909,,-0.9401746818413704,53,46,75,9,0,65,37.31,0.1
910,1.4803621768951416,0.20067994554445326,51,23,123,12,0,98,37.81,0.1
911,,-0.036392438643854885,50,42,124,14,0,136,39.03,0.1
912,0.9042859077453613,-0.12745270056185576,50,27,78,8,0,70,36.27,0.1
913,,0.07197017514999167,53,46,152,13,0,164,41.66,0.1
914,1.3696376085281372,-0.08198457494351066,50,43,113,5,0,136,42.67,0.1
915,,0.28586193419638456,50,27,131,9,0,120,36.93,0.1
916,1.510880947113037,0.3786845874322691,50,32,193,18,0,181,45.34,0.1
917,,0.30377052045721953,50,38,170,12,0,189,42.74,0.1
918,1.538641333580017,0.19287462329028876,50,30,127,11,0,126,35.86,0.1
919,,-0.06757477889625263,51,35,111,12,0,105,35.53,0.1
920,1.3012285232543945,-0.29090140873690806,53,43,98,9,0,109,36.4,0.1
921,,-0.2713215654302694,53,40,102,4,0,110,40.99,0.1
922,1.5008082389831543,-0.0828683023049144,50,47,130,10,0,139,38.95,0.1
923,,0.050462914930636475,50,35,119,8,0,127,41.66,0.1
924,1.483162760734558,0.027246155012729565,50,33,110,8,0,103,36.65,0.1
925,,0.11628831994420713,51,44,157,9,0,177,47.24,0.1
926,1.5878829956054688,-0.6058436405287246,51,46,98,7,0,78,37.86,0.1
927,,-0.06319555567073194,52,32,102,9,0,87,36.94,0.1
928,1.0120071172714233,-0.12703257653494002,51,47,129,10,0,139,43.33,0.1
929,,0.15423393216163886,50,35,137,8,0,126,39.9,0.1
930,1.4401763677597046,0.35498841562714345,50,29,167,11,0,173,42.2,0.1
931,,0.32445607808954385,52,27,152,8,0,138,38.44,0.1
932,1.8132959604263306,-0.020278719748653112,50,46,128,5,0,169,41.44,0.1
933,,0.01675664458151433,50,38,123,7,0,129,38.85,0.1
934,1.7585790157318115,-0.17584275953231224,52,46,114,5,0,140,38.88,0.1
935,,-0.0415439491390542,51,34,106,5,0,108,33.9,0.1
936,1.5291647911071777,0.0683912377601277,52,38,145,9,0,117,42.97,0.1
937,,-0.2921352369345741,50,43,114,5,0,99,43.95,0.1
938,1.489922285079956,0.2174411166448939,53,38,145,15,0,163,46.79,0.1
939,,0.38778111829130507,50,30,166,16,0,174,40.84,0.1
940,1.4214602708816528,0.04998680749189132,51,44,149,16,0,158,45.38,0.1
941,,-0.5541466039711006,50,51,113,4,0,93,38.75,0.1
942,1.5905312299728394,0.08352682669420589,52,36,128,7,0,129,35.26,0.1
943,,-0.0008276226928942855,51,42,130,18,0,142,43.67,0.1
944,1.393197774887085,-0.022734964671581013,53,34,131,9,0,91,38.1,0.1
945,,-0.07508776881999996,50,39,122,10,0,101,56.42,0.1
946,1.7268755435943604,0.17951769297458933,50,35,163,18,0,149,39.45,0.1
947,,0.004339139346835599,50,39,123,8,0,118,40.55,0.1
948,1.270367980003357,0.04686603567949757,50,31,121,6,0,101,40.27,0.1
949,,0.3744538981437379,51,30,151,13,0,167,51.25,0.1
950,1.5542433261871338,-0.3160640225184254,53,52,120,9,0,135,40.91,0.1
951,,-0.14822730713099683,50,32,87,6,0,87,39.38,0.1
952,1.1888229846954346,0.2651682926414002,50,32,146,13,0,135,38.32,0.1
953,,0.06602792838097442,50,34,137,8,0,108,43.94,0.1
954,1.0482397079467773,0.0873559395820727,50,33,111,9,0,122,43.26,0.1
955,,-0.2884407622689584,50,40,112,5,0,91,38.74,0.1
956,1.3363275527954102,-0.5090158243590104,51,48,97,4,0,102,65.04,0.1
957,,-0.03771934116651754,51,36,110,10,0,106,32.96,0.1
958,1.3835577964782715,-0.238467335138335,50,39,94,4,0,103,36.74,0.1
959,,0.4271013810556776,51,33,189,12,0,203,39.74,0.1
960,1.6303787231445312,-0.19060270283344127,52,37,104,9,0,98,39.95,0.1
961,,0.03690988239266246,50,44,137,15,0,151,41.5,0.1
962,1.376006007194519,-0.18260453174569974,50,40,132,7,0,94,42.29,0.1
963,,-0.05334319945134825,50,40,135,8,0,117,40.7,0.1
964,1.399207353591919,-0.04012838311337745,50,42,135,12,0,118,36.23,0.1
965,,0.1757596974974777,50,39,166,6,0,162,42.27,0.1
966,1.1589627265930176,0.06056558772573537,51,39,138,1,0,139,42.38,0.1
967,,-0.41810938993627794,55,46,111,5,0,102,38.23,0.1
968,1.550415277481079,-0.02748755813867222,50,45,145,11,0,136,45.74,0.1
969,,-0.5685898007403559,52,37,71,5,0,80,38.18,0.1
970,1.0233120918273926,-0.05952070435883548,52,37,111,7,0,105,40.77,0.1
971,,0.13337946112271162,51,38,131,15,0,149,42.52,0.1
972,1.1696826219558716,0.12852110436845074,50,32,128,7,0,123,37.63,0.1
973,,0.42775669767883584,50,30,197,7,0,175,38.85,0.1
974,1.7209841012954712,0.20141217906323572,50,41,171,10,0,162,43.52,0.1
975,,0.18683510745551876,51,33,143,13,0,137,41.42,0.1
976,1.1069568395614624,0.32549383347715755,51,32,166,10,0,180,41.44,0.1
977,,-0.24935160239416243,50,40,108,8,0,99,38.39,0.1
978,1.1211841106414795,0.24874652460191757,51,36,179,10,0,145,46.05,0.1
979,,-0.04656339647623385,52,40,122,11,0,114,35.01,0.1
980,1.4943456649780273,0.0015397161146635757,51,37,112,6,0,132,38.99,0.1
981,,0.31410225005890996,50,40,191,11,0,205,37.75,0.1
982,1.3932592868804932,-0.5991199563929542,51,43,91,6,0,76,38.86,0.1
983,,0.18312278574038277,50,39,166,17,0,153,42.41,0.1
984,1.7683780193328857,0.28369801255694466,51,36,177,12,0,164,43.32,0.1
985,,-0.2645490094619352,50,43,111,7,0,99,45.95,0.1
986,1.0930185317993164,-0.30985341794681626,51,43,101,8,0,107,40.56,0.1
987,,-0.06695580437030332,50,34,106,3,0,100,36.3,0.1
988,1.426798939704895,0.5389310584504436,50,31,245,15,0,241,40.63,0.1
989,,-0.4792165607111813,50,44,86,5,0,100,35.1,0.1
990,1.3211007118225098,0.07181983474490157,51,37,133,9,0,140,48.92,0.1
991,,-0.44534747944379116,50,45,98,6,0,92,37.76,0.1
992,1.706214189529419,-0.16915487635695134,53,37,108,9,0,95,38.4,0.1
993,,0.21356515441043689,50,31,112,9,0,146,38.03,0.1
994,1.6206109523773193,-0.34642413544537587,51,44,89,5,0,120,39.05,0.1
995,,-0.12466013174081898,51,42,112,15,0,123,42.06,0.1
996,1.2918171882629395,-0.3453498393742611,52,38,88,5,0,90,34.53,0.1
997,,-0.028966905262512756,50,36,124,5,0,100,38.53,0.1
998,1.4131786823272705,-0.2693415594912212,52,39,107,8,0,97,36.9,0.1
999,,-0.04012158752432006,54,37,111,13,0,126,36.54,0.1
1000,1.9582977294921875,-0.045244578482216885,52,36,114,6,0,118,39.22,0.1
1001,,0.02920775687554235,50,29,103,7,0,99,37.69,0.1
1002,1.3874707221984863,0.2602754015633821,50,26,115,11,0,112,35.82,0.1
1003,,0.2829316032606215,50,32,150,9,0,147,37.56,0.1
1004,1.8014792203903198,-0.47322727260695635,50,42,86,8,0,99,41.98,0.1
1005,,-0.019678743233033008,51,38,124,7,0,127,37.29,0.1
1006,1.6730138063430786,0.20356675248839282,50,33,145,10,0,137,42.17,0.1
1007,,-0.18512370080478763,50,39,114,5,0,100,40.14,0.1
1008,1.4175291061401367,0.047625480190376615,50,37,143,7,0,119,39.15,0.1
1009,,0.25336743697579434,50,30,148,8,0,157,46.2,0.1
1010,1.6809656620025635,0.33326084467495837,52,31,153,11,0,175,37.22,0.1
1011,,0.13427532826853586,50,36,122,14,0,154,37.6,0.1
1012,1.5374505519866943,-0.6368032049101985,51,53,105,6,0,95,43.41,0.1
1013,,-0.08914103080807897,50,44,126,5,0,143,52.99,0.1
1014,1.3703428506851196,-0.10687721012689744,51,54,168,10,0,147,46.45,0.1
1015,,-0.2945150677677504,51,38,82,5,0,117,36.18,0.1
1016,1.3665584325790405,0.0006343412051871418,51,40,132,18,0,132,38.92,0.1
1017,,0.05320006634240957,50,35,118,13,0,110,44.45,0.1
1018,1.0997531414031982,-0.27544696434228944,53,38,96,5,0,100,38.11,0.1
1019,,-0.09505428213031476,50,41,124,5,0,119,41.31,0.1
1020,1.0226495265960693,0.33581259359152527,53,32,180,12,0,154,35.93,0.1
1021,,0.24529343634280482,52,38,173,15,0,169,37.84,0.1
1022,1.2829281091690063,-0.06074525693000429,50,49,153,7,0,150,41.46,0.1
1023,,-0.14239800903241798,50,35,95,3,0,105,39.82,0.1
1024,0.980811595916748,0.009585177786309594,51,44,144,13,0,144,44.17,0.1
1025,,0.2565139836400342,50,29,131,9,0,141,38.19,0.1
1026,1.2797173261642456,0.02090560045954042,50,40,131,9,0,136,37.76,0.1
1027,,0.1882006238297777,50,41,162,14,0,170,39.75,0.1
1028,1.7126977443695068,0.4082490784257346,50,28,171,11,0,159,37.92,0.1
1029,,-0.4474369420959569,53,43,109,3,0,86,37.87,0.1
1030,1.419499158859253,-0.9060613200056635,50,47,78,5,0,76,39.66,0.1
1031,,0.2726888438321264,51,26,111,6,0,135,38.61,0.1
1032,1.7216081619262695,0.2274163899075511,52,34,144,13,0,151,36.06,0.1
1033,,-0.06897132003218331,50,44,139,6,0,141,40.64,0.1
1034,1.8402655124664307,0.28796915194032713,51,25,127,6,0,132,37.64,0.1
1035,,-0.5078275382743936,50,49,92,7,0,111,42.98,0.1
1036,1.618425965309143,-0.01708525101311274,50,39,140,5,0,124,47.34,0.1
1037,,-0.1863528049457797,53,38,113,4,0,96,38.36,0.1
1038,1.8090097904205322,0.0836962118513186,52,27,115,6,0,98,39.45,0.1
1039,,0.27168027432939196,50,27,134,6,0,112,37.76,0.1
1040,1.4841164350509644,-0.4885750276640037,50,41,91,5,0,93,41.74,0.1
1041,,-0.3457274051435228,50,48,119,4,0,113,44.98,0.1
1042,1.2867562770843506,-0.45018223820438474,50,44,88,4,0,102,37.13,0.1
1043,,0.505164281178026,51,26,190,11,0,168,37.74,0.1
1044,1.2153518199920654,0.3605341408935015,50,28,144,13,0,150,39.86,0.1
1045,,0.2150406623044608,51,26,99,9,0,138,39.86,0.1
1046,1.549108862876892,-0.39934218341456423,51,43,93,6,0,97,39.36,0.1
1047,,0.058542382157943405,50,32,112,9,0,111,39.57,0.1
1048,1.0943894386291504,-0.00017742304371431321,50,35,120,6,0,117,36.57,0.1
1049,,0.3097673431346954,52,32,151,16,0,168,37.01,0.1
1050,1.5032933950424194,0.19917779310944342,50,38,145,12,0,159,35.69,0.1
1051,,-0.18253579018241933,50,40,109,9,0,103,35.76,0.1
1052,1.6204993724822998,0.021989263053605216,51,36,130,9,0,103,37.28,0.1
1053,,-0.15939666889372572,51,39,100,10,0,118,40.24,0.1
1054,1.2380456924438477,0.023169306684443294,51,32,104,7,0,107,34.87,0.1
1055,,-0.20641722195484102,50,42,96,8,0,125,38.92,0.1
1056,1.233441948890686,0.009729264192704014,53,34,93,11,0,127,38.44,0.1
1057,,0.31588149029101337,52,30,148,10,0,154,40.79,0.1
1058,1.786658763885498,0.24370700147923027,50,41,192,17,0,174,41.96,0.1
1059,,0.22560220781531445,51,35,146,9,0,151,34.39,0.1
1060,1.1714856624603271,-0.15781004703375048,50,51,146,9,0,140,37.65,0.1
1061,,-0.17951798518965345,51,45,129,6,0,119,40.13,0.1
1062,1.5477213859558105,-0.6876318246309283,51,39,76,4,0,71,35.83,0.1
1063,,-0.0445281344205684,52,34,124,9,0,99,36.7,0.1
1064,1.9218899011611938,-0.06002001128268226,50,37,116,10,0,103,37.76,0.1
1065,,-0.04379741491092282,50,46,128,7,0,160,46.46,0.1
1066,1.2211657762527466,-0.1538280182117551,50,39,112,10,0,102,43.75,0.1
1067,,-0.36583951871262416,52,39,97,5,0,86,43.82,0.1
1068,1.5993844270706177,0.07582205689765278,51,36,123,9,0,136,44.69,0.1
1069,,0.2559388795849363,50,26,132,6,0,121,35.77,0.1
1070,0.9772900342941284,0.16228395682746544,50,36,153,4,0,148,37.67,0.1
1071,,0.07980066669225831,50,36,128,8,0,131,36.66,0.1
1072,1.1015496253967285,0.026529921680081246,52,45,155,12,0,148,39.12,0.1
1073,,-0.05687932453755157,50,51,148,10,0,155,37.91,0.1
1074,1.7907615900039673,-0.2811410952574836,50,42,106,8,0,102,40.11,0.1
1075,,-0.1469260095026141,50,39,103,10,0,107,41.11,0.1
1076,1.6924768686294556,-0.03041875428732108,52,45,136,12,0,144,46.62,0.1
1077,,0.012137884174635336,50,49,139,6,0,195,39.53,0.1
1078,1.2710367441177368,0.19378038295138117,50,34,144,14,0,153,38.85,0.1
1079,,0.24238810991045787,52,40,174,13,0,191,39.34,0.1
1080,2.1302456855773926,-0.25075673968467216,51,38,101,5,0,91,37.36,0.1
1081,,0.05358916595360076,50,35,114,9,0,129,37.47,0.1
1082,1.6104607582092285,-0.13372095837509998,50,38,104,10,0,103,44.34,0.1
1083,,0.3831696631360437,50,25,143,7,0,144,38.8,0.1
1084,1.5403602123260498,-0.46029824668178426,50,48,103,10,0,104,36.77,0.1
1085,,0.1689050146006035,52,29,113,5,0,117,36.79,0.1
1086,1.418402075767517,-0.21746050008700615,53,51,138,4,0,134,43.49,0.1
1087,,0.16933017420364535,51,34,155,9,0,136,36.18,0.1
1088,1.8504419326782227,-0.19396016489356016,53,50,124,7,0,142,37.76,0.1
1089,,-0.05562318431873956,50,36,118,8,0,109,44.21,0.1
1090,1.3320224285125732,-0.32346953603730616,52,45,97,6,0,119,42.47,0.1
1091,,0.25600800585463757,51,34,150,7,0,146,38.06,0.1
1092,1.379840612411499,0.054346781512723825,50,41,137,6,0,147,42.55,0.1
1093,,0.1884506405185352,50,41,180,16,0,145,40.3,0.1
1094,1.3057912588119507,-0.3970154188438866,52,49,118,12,0,95,42.0,0.1
1095,,-0.5929378680426207,50,47,84,10,0,96,35.33,0.1
1096,1.1729121208190918,0.1744893406563899,50,34,139,7,0,123,35.14,0.1
1097,,-0.19027144724035736,50,43,124,7,0,117,38.56,0.1
1098,1.3791496753692627,0.21610832301282312,51,36,150,9,0,146,43.19,0.1
1099,,0.04301964651096903,54,38,150,6,0,116,37.75,0.1
1100,1.5963174104690552,-0.35835651964723264,50,42,93,12,0,97,40.24,0.1
1101,,0.053317654860165806,51,36,113,9,0,130,34.62,0.1
1102,1.4315612316131592,0.06717920161338486,50,38,144,7,0,130,45.58,0.1
1103,,-0.053473837327816846,50,35,117,10,0,99,45.23,0.1
1104,1.5303099155426025,0.024057006730488904,51,41,151,12,0,131,36.04,0.1
1105,,0.4009145166355363,50,40,228,19,0,232,47.7,0.1
1106,1.5264573097229004,0.2709920308489446,50,32,141,9,0,151,39.26,0.1
1107,,0.05511981595486592,51,34,127,8,0,111,37.52,0.1
1108,1.1387841701507568,-0.3447336885648254,51,46,101,8,0,114,40.96,0.1
1109,,-0.2690288196065195,50,42,110,5,0,104,41.18,0.1
1110,1.418397068977356,-0.14995624967568053,54,47,134,5,0,136,40.07,0.1
1111,,0.04496723527615021,52,40,147,17,0,131,40.45,0.1
1112,1.4828786849975586,-0.09303395838073862,50,46,130,14,0,133,42.88,0.1
1113,,-0.34321407041108143,50,36,82,13,0,81,36.86,0.1
1114,1.3455098867416382,0.30518532138661575,50,30,158,9,0,154,36.63,0.1
1115,,0.12457403583552888,50,30,114,4,0,112,34.58,0.1
1116,1.3095996379852295,0.007507369866596864,50,36,117,11,0,115,40.79,0.1
1117,,-0.09141625544219333,51,36,111,7,0,103,41.96,0.1
1118,1.7252832651138306,-0.21574141800022187,51,48,126,14,0,119,44.48,0.1
1119,,-0.08185408425002366,50,40,118,8,0,122,47.09,0.1
1120,1.8761844635009766,-0.15406225848783858,54,47,136,8,0,127,36.32,0.1
1121,,0.30417863054668937,51,32,157,8,0,151,41.61,0.1
1122,1.6801660060882568,0.13783343147014734,52,32,114,9,0,124,37.39,0.1
1123,,-0.46862038224660874,53,43,88,9,0,93,42.37,0.1
1124,1.4174482822418213,0.3763653298723661,50,37,215,17,0,184,41.11,0.1
1125,,-0.5519273381269296,52,48,95,7,0,101,39.23,0.1
1126,1.6938676834106445,0.365616561949774,50,30,163,10,0,168,38.45,0.1
1127,,-0.1700954678418516,50,35,100,8,0,96,34.4,0.1
1128,1.1564316749572754,0.005179093632099246,51,41,143,6,0,127,38.38,0.1
1129,,-0.4682006182273799,52,44,103,2,0,97,35.47,0.1
1130,0.8980203866958618,-0.2092267367682814,51,43,117,9,0,110,38.61,0.1
1131,,-0.2152555084046363,54,37,101,10,0,93,35.9,0.1
1132,1.400156855583191,-0.05980938215306412,50,50,150,14,0,156,44.51,0.1
1133,,-0.30309088895556163,51,50,116,2,0,133,37.92,0.1
1134,1.4348227977752686,-0.17798062136931234,50,37,112,10,0,90,40.92,0.1
1135,,0.2395488411890685,51,29,147,8,0,113,40.08,0.1
1136,1.1418300867080688,0.02609985975181276,50,35,118,12,0,110,38.72,0.1
1137,,0.32265294406809586,53,38,179,9,0,195,46.12,0.1
1138,1.289738416671753,0.3496342943095914,50,26,146,9,0,133,34.68,0.1
1139,,0.26387946729738226,50,29,125,5,0,134,42.07,0.1
1140,1.612485408782959,-0.014829486040427636,52,46,144,15,0,153,34.52,0.1
1141,,-0.26539078571090974,51,45,118,10,0,103,44.48,0.1
1142,1.4122604131698608,-0.2786899664846884,51,36,96,9,0,89,36.11,0.1
1143,,-0.3441055049189697,50,36,100,6,0,81,37.62,0.1
1144,1.5980303287506104,-0.19683817005361884,52,45,120,5,0,124,38.06,0.1
1145,,-0.16197829095067004,52,41,117,6,0,107,42.77,0.1
1146,1.0695418119430542,-0.20488789160043394,51,40,110,10,0,102,36.86,0.1
1147,,0.20266999443462827,50,39,171,7,0,161,46.18,0.1
1148,1.5552409887313843,0.2868398150334996,51,46,221,6,0,227,44.65,0.1
1149,,0.11867350611303706,50,33,130,12,0,125,39.12,0.1
1150,1.370887041091919,-0.606757719582603,51,47,82,5,0,103,35.8,0.1
1151,,-0.2632071566741563,50,38,102,7,0,94,36.98,0.1
1152,1.2239415645599365,0.273787633174324,51,34,161,15,0,163,40.72,0.1
1153,,-0.17021262859063152,53,33,91,6,0,98,39.94,0.1
1154,1.4912631511688232,-0.24762991746301724,51,43,122,13,0,103,38.74,0.1
1155,,-0.09328520804661401,50,36,105,9,0,102,40.34,0.1
1156,1.2862467765808105,-0.12976667598873903,51,35,110,3,0,107,39.31,0.1
1157,,0.27532685182259203,50,43,208,13,0,182,45.37,0.1
1158,1.4104716777801514,0.4258970994953995,50,27,160,7,0,159,33.81,0.1
1159,,-0.4545522901689591,50,37,78,4,0,79,36.77,0.1
1160,1.7731547355651855,-0.23596099284889027,52,50,141,7,0,125,39.9,0.1
1161,,-0.27080441961692825,52,35,90,4,0,90,38.04,0.1
1162,1.6237189769744873,-0.1568224549399694,52,38,110,10,0,96,39.13,0.1
1163,,0.055535390917724775,52,33,117,9,0,114,39.17,0.1
1164,1.393025279045105,0.5417828047986207,51,21,155,7,0,172,38.35,0.1
1165,,0.3396976975065115,50,27,150,11,0,125,37.56,0.1
1166,1.481091856956482,-0.251113565308514,54,39,110,7,0,98,38.65,0.1
1167,,0.1534152544212147,51,36,142,8,0,147,34.12,0.1
1168,1.4878053665161133,0.15818002246752222,50,33,126,10,0,129,40.86,0.1
1169,,-0.23814522577410976,50,41,92,6,0,116,40.98,0.1
1170,1.159311056137085,-0.4835154272960446,51,45,100,4,0,87,40.76,0.1
1171,,0.0758017351729658,50,42,155,11,0,153,41.6,0.1
1172,1.2800488471984863,0.4608154725242317,50,24,141,13,0,163,42.66,0.1
1173,,-0.012533803369717088,50,31,109,5,0,85,38.53,0.1
1174,1.3158903121948242,0.4574069830237317,51,21,160,9,0,134,42.11,0.1
1175,,0.21238382745001813,52,38,151,10,0,168,38.47,0.1
1176,1.6119773387908936,-0.025618673838528568,50,34,100,11,0,114,44.72,0.1
1177,,0.27623726302634466,51,32,156,11,0,140,36.22,0.1
1178,1.4949986934661865,0.29240833628726504,50,30,142,6,0,169,38.59,0.1
1179,,0.34622053992385626,50,29,153,8,0,136,38.2,0.1
1180,1.7535638809204102,0.11647160375520108,50,45,166,11,0,188,39.59,0.1
1181,,-0.5492864880094379,50,47,108,12,0,98,39.5,0.1
1182,1.1148221492767334,0.28402985467384195,50,32,174,5,0,137,40.4,0.1
1183,,0.000815472499104829,52,40,121,12,0,138,36.84,0.1
1184,1.5552000999450684,-0.4210455866470556,50,42,85,6,0,112,39.23,0.1
1185,,0.004799745562177028,50,30,108,6,0,84,35.8,0.1
1186,1.4285414218902588,-0.12397795291758273,52,43,129,5,0,128,44.47,0.1
1187,,0.18585431751980247,51,44,182,15,0,167,38.31,0.1
1188,1.4422181844711304,-0.13192913366624268,53,49,138,8,0,141,46.58,0.1
1189,,-0.38235505303499073,50,45,105,4,0,104,48.71,0.1
1190,1.7390520572662354,-0.2954682409414192,50,50,125,1,0,131,39.5,0.1
1191,,-0.27849419843795187,50,37,93,5,0,96,36.4,0.1
1192,1.3623170852661133,0.3044324861835808,53,31,151,10,0,148,38.39,0.1
1193,,0.5085611674941498,51,23,167,10,0,155,39.92,0.1
1194,2.062464714050293,-0.18636696623279844,50,45,130,4,0,121,42.47,0.1
1195,,-0.6008746567538072,50,48,87,5,0,101,38.76,0.1
1196,1.2490625381469727,0.21559102617701278,50,29,117,10,0,122,39.08,0.1
1197,,0.12257932383159097,51,35,123,10,0,141,40.74,0.1
1198,1.3732314109802246,0.19387373112548417,52,36,147,9,0,151,48.07,0.1
1199,,0.2990494632487107,51,36,164,8,0,176,40.64,0.1
1200,1.4701687097549438,0.16715805217424273,50,36,147,6,0,143,37.35,0.1
1201,,-0.015563118502171692,50,32,94,5,0,122,39.11,0.1
1202,1.0733256340026855,0.508896103641049,51,23,156,13,0,165,36.62,0.1
1203,,0.14963515313986464,50,30,137,6,0,109,39.85,0.1
1204,1.6970093250274658,0.15257112496673014,50,33,150,1,0,127,37.7,0.1
1205,,-0.12498573558658674,50,47,133,10,0,136,44.58,0.1
1206,1.5455759763717651,0.3369828339401274,50,24,124,9,0,148,41.6,0.1
1207,,0.04037318861352223,50,43,150,10,0,160,47.32,0.1
1208,1.246697187423706,-0.10878405754947983,52,38,126,8,0,103,35.84,0.1
1209,,0.13155070576260447,54,33,120,11,0,146,37.61,0.1
1210,1.3899128437042236,-0.6347423261066479,51,39,80,6,0,66,34.04,0.1
1211,,-0.10470905091852212,50,40,111,6,0,118,37.32,0.1
1212,1.1524043083190918,0.2539611285928237,50,24,135,10,0,106,39.99,0.1
1213,,-0.3283704127014772,50,42,98,7,0,102,36.46,0.1
1214,1.4762848615646362,-0.007576986005320104,51,38,122,12,0,110,40.01,0.1
1215,,0.316392885535933,50,33,176,11,0,177,38.34,0.1
1216,0.9916900396347046,0.11184901905970492,50,29,112,8,0,107,39.32,0.1
1217,,-0.21337605442152532,51,43,108,9,0,111,49.03,0.1
1218,1.5707433223724365,-0.442337437794576,52,44,85,8,0,104,37.68,0.1
1219,,0.3809814550905152,50,30,179,11,0,183,36.11,0.1
1220,1.051624059677124,0.20670191983228914,50,27,141,6,0,126,27.92,0.1
1221,,0.07881553468400619,51,48,177,18,0,167,37.05,0.1
1222,1.3682565689086914,0.06008465665707241,50,37,143,17,0,119,42.12,0.1
1223,,-0.16581206504511206,52,44,117,6,0,127,43.11,0.1
1224,1.2537424564361572,-0.17664499265246109,51,47,122,7,0,130,43.6,0.1
1225,,0.18355849042140512,50,28,109,8,0,127,41.39,0.1
1226,0.8354431390762329,-0.6774102026861698,50,41,80,6,0,69,40.66,0.1
1227,,-0.006383633720404468,53,39,132,11,0,124,47.64,0.1
1228,0.99481600522995,0.6093050387460386,50,16,137,9,0,152,30.87,0.1
1229,,-0.6445920395486213,50,38,79,4,0,64,39.28,0.1
1230,2.0184004306793213,0.005017033258621705,50,43,123,5,0,157,39.19,0.1
1231,,0.28713896402277445,52,28,134,9,0,139,39.25,0.1
1232,1.475114107131958,-0.6427823438614094,50,39,78,8,0,67,37.76,0.1
1233,,0.29093442049464596,51,30,163,6,0,152,40.38,0.1
1234,1.2962746620178223,-0.10787622870416307,50,34,89,4,0,111,38.62,0.1
1235,,0.3273611295736601,50,34,157,9,0,188,38.99,0.1
1236,1.1154265403747559,-0.7215075585870391,50,46,83,3,0,81,38.74,0.1
1237,,0.07256615559176914,51,37,114,10,0,139,39.02,0.1
1238,1.4051387310028076,-0.14094536285476503,50,41,111,9,0,108,44.21,0.1
1239,,-0.047561073738589185,51,41,134,11,0,138,43.0,0.1
1240,1.0363199710845947,-0.011731842731179035,50,35,106,8,0,116,42.41,0.1
1241,,0.09035840492192186,51,37,143,6,0,121,35.95,0.1
1242,1.747106909751892,0.034690961826542015,51,36,125,9,0,120,47.42,0.1
1243,,-0.07197596591587078,51,40,126,11,0,120,45.74,0.1
1244,1.3706251382827759,0.2307486738082964,51,35,159,11,0,171,37.29,0.1
1245,,0.07774462436832554,50,32,122,9,0,101,39.1,0.1
1246,1.4141006469726562,-0.363068823713722,51,38,97,7,0,83,36.51,0.1
1247,,-0.44579742804608974,53,39,88,7,0,86,39.93,0.1
1248,1.478105068206787,0.022573915360924544,51,41,146,13,0,123,38.48,0.1
1249,,0.07936530233479307,50,45,152,12,0,163,42.47,0.1
1250,1.2745475769042969,-0.24411529277245683,50,40,100,5,0,109,45.2,0.1
1251,,0.009248727892100872,50,34,112,10,0,116,38.25,0.1
1252,1.1972925662994385,-0.07894003985867702,51,40,121,10,0,123,43.84,0.1
1253,,0.11217251168551733,51,31,112,4,0,120,41.76,0.1
1254,1.473070740699768,-0.23923084135225764,54,45,118,14,0,116,43.94,0.1
1255,,0.11734394627870406,53,32,123,11,0,124,35.23,0.1
1256,1.337279200553894,-0.1618940852911469,50,41,122,10,0,108,38.33,0.1
1257,,0.049953860628889304,50,45,164,8,0,152,42.4,0.1
1258,1.7760454416275024,-0.1491597645247125,50,36,107,5,0,92,34.28,0.1
1259,,-0.41364746894182086,50,46,88,14,0,105,47.12,0.1
1260,1.1785972118377686,-0.047275032770240207,50,35,115,10,0,99,40.16,0.1
1261,,-0.2536841696575242,52,42,108,10,0,101,42.34,0.1
