episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
1865,,0.3586258160877313,52,34,11,186,0,183,36.85,0.1
1866,0.9158896803855896,0.17232992755216076,51,31,8,127,0,121,35.52,0.1
1867,,0.383398806622979,50,28,11,161,0,143,38.55,0.1
1868,0.9417930841445923,0.46083827227163654,50,28,10,209,0,177,42.84,0.1
1869,,-0.24153514176492488,50,39,10,103,0,99,35.95,0.1
1870,1.0115413665771484,0.35896203832493123,50,26,14,154,0,123,34.47,0.1
1871,,0.23226997200935784,50,31,8,136,0,143,39.35,0.1
1872,1.3219654560089111,0.39186505258041715,50,26,13,141,0,146,38.0,0.1
1873,,0.21253817525981694,50,28,7,118,0,125,36.98,0.1
1874,0.844297468662262,-0.784703764968956,51,36,4,66,0,55,38.53,0.1
1875,,-0.45740804796907,54,35,3,80,0,73,33.05,0.1
1876,0.9390830993652344,0.15885105715950118,50,30,9,121,0,118,35.83,0.1
1877,,0.02251030883196661,53,30,10,96,0,107,34.19,0.1
1878,1.179557204246521,0.1070905227173336,50,33,4,101,0,137,36.13,0.1
1879,,0.2958736641069557,52,32,5,147,0,162,37.8,0.1
1880,1.458178997039795,0.42214768657543156,51,25,16,143,0,149,37.65,0.1
1881,,0.3289063353041588,51,32,12,175,0,162,36.46,0.1
1882,1.0230096578598022,0.20318273018800825,50,31,6,132,0,136,38.53,0.1
1883,,0.22498539492463895,51,24,5,111,0,110,35.08,0.1
1884,1.6194725036621094,0.13916875699892442,50,33,11,114,0,132,35.97,0.1
1885,,-0.07931649524073231,50,39,5,126,0,113,36.96,0.1
1886,1.1088849306106567,0.20460914761397117,50,32,7,143,0,121,34.03,0.1
1887,,-0.5863157541551326,50,37,1,81,0,74,35.41,0.1
1888,0.9731665849685669,0.21440213150520424,52,35,6,162,0,141,35.24,0.1
1889,,0.022674339419054498,51,39,10,122,0,133,37.06,0.1
1890,1.0408477783203125,0.22148002921559182,51,26,10,110,0,120,34.93,0.1
1891,,0.22623028389314706,51,34,7,145,0,150,36.16,0.1
1892,0.8507504463195801,0.29376879289269936,51,33,11,153,0,162,38.1,0.1
1893,,-0.04004972117055514,50,31,4,100,0,90,36.33,0.1
1894,1.5265957117080688,0.4824826292139596,50,23,15,158,0,142,37.24,0.1
1895,,0.30847376378958175,50,28,10,134,0,141,36.07,0.1
1896,1.078875184059143,0.10219828785688892,50,37,8,124,0,143,35.57,0.1
1897,,0.215524359879708,51,34,11,141,0,144,39.58,0.1
1898,1.507697582244873,0.3864032453099187,52,22,6,121,0,126,34.29,0.1
1899,,0.12265293535594002,51,37,7,142,0,132,36.81,0.1
1900,1.051381230354309,0.23909692558957812,50,29,4,126,0,129,40.68,0.1
1901,,0.046685634064022145,52,34,11,141,0,115,39.18,0.1
1902,1.1017615795135498,-0.13409093278741938,52,39,7,123,0,103,34.67,0.1
1903,,-0.12468412853492478,50,38,4,109,0,105,36.04,0.1
1904,1.1863038539886475,0.3362154529063843,50,30,11,172,0,166,38.81,0.1
1905,,0.35872049781195364,50,25,10,136,0,142,39.5,0.1
1906,1.6544082164764404,0.17762881509490835,50,36,15,154,0,129,36.85,0.1
1907,,-0.06653288585321053,53,31,7,99,0,95,39.16,0.1
1908,1.0126994848251343,0.1721520600126063,51,32,10,121,0,129,35.07,0.1
1909,,0.11948561566416831,51,30,4,134,0,86,38.71,0.1
1910,1.2817054986953735,0.3057339009565107,50,25,2,129,0,117,34.22,0.1
1911,,0.45345182774455295,51,31,10,232,0,181,36.96,0.1
1912,0.9191106557846069,0.5257979425162348,50,26,17,204,0,187,40.03,0.1
1913,,0.34960939444621114,50,30,15,156,0,151,35.17,0.1
1914,1.1001999378204346,0.3328923232217193,51,32,14,165,0,163,38.57,0.1
1915,,-0.18250199013294216,53,37,10,116,0,98,38.67,0.1
1916,1.3149888515472412,0.3877577917582466,50,27,13,153,0,159,37.74,0.1
1917,,0.007293911612500281,53,32,6,101,0,106,37.18,0.1
1918,1.0958611965179443,0.40184282856035924,51,35,12,193,0,220,42.67,0.1
1919,,0.10530231233525392,52,30,9,96,0,120,35.81,0.1
1920,1.6777169704437256,-0.22426014282906565,51,39,2,106,0,104,33.91,0.1
1921,,0.1844609990252299,50,31,11,133,0,111,37.6,0.1
1922,1.177512764930725,0.4071711326442685,52,23,7,147,0,141,41.8,0.1
1923,,-0.3251202125110268,50,40,7,99,0,89,38.62,0.1
1924,1.2387230396270752,0.01795395725613816,50,30,5,111,0,100,36.81,0.1
1925,,0.447792775449333,51,29,12,196,0,177,37.22,0.1
1926,1.357778549194336,-0.07103268357700525,50,39,6,107,0,135,37.22,0.1
1927,,0.2427910744669936,52,24,6,101,0,107,36.34,0.1
1928,1.0217965841293335,0.20861984009418855,50,27,9,116,0,118,37.68,0.1
1929,,0.11142445875263379,51,40,4,157,0,149,35.42,0.1
1930,1.3659411668777466,-0.13876887740615618,51,42,9,134,0,110,45.94,0.1
1931,,-0.0018314695740253176,50,35,5,122,0,103,36.88,0.1
1932,1.4077861309051514,0.02842049166643834,50,39,5,131,0,136,36.37,0.1
1933,,0.1701021445492641,50,37,12,152,0,156,38.43,0.1
1934,0.90093994140625,-0.40706665128347685,50,35,5,91,0,69,35.77,0.1
1935,,0.5192906252518151,50,21,9,143,0,167,35.62,0.1
1936,1.1593276262283325,-0.08574864279453767,50,32,5,96,0,90,37.66,0.1
1937,,0.055143472763593916,50,39,7,142,0,137,35.84,0.1
1938,1.0679223537445068,-0.1938234982230775,51,39,12,113,0,94,37.02,0.1
1939,,-0.12129824781709857,50,38,7,129,0,93,38.97,0.1
1940,1.4043242931365967,0.2615711033358899,50,33,7,164,0,148,41.05,0.1
1941,,0.041279938127624725,51,29,9,97,0,102,36.34,0.1
1942,1.6395355463027954,0.4578507509064268,50,21,12,149,0,136,40.15,0.1
1943,,0.05807493303409885,50,35,14,135,0,127,35.62,0.1
1944,1.3159371614456177,0.08652193909106863,50,33,7,118,0,131,35.88,0.1
1945,,0.48808488082657603,50,24,16,172,0,159,37.14,0.1
1946,0.8208566904067993,0.2820573705511976,51,35,12,164,0,173,39.39,0.1
1947,,0.29543752495062425,50,24,5,126,0,106,35.94,0.1
1948,0.9341330528259277,0.19824782561055337,50,37,9,157,0,152,41.08,0.1
1949,,0.4338093419967346,51,24,13,176,0,160,40.48,0.1
1950,1.3351361751556396,-0.03191929847650133,50,35,9,112,0,101,37.0,0.1
1951,,0.41531647221044665,50,26,10,145,0,160,42.16,0.1
1952,1.4396965503692627,0.00282255377096286,51,40,9,140,0,129,36.88,0.1
1953,,0.4837372908135851,51,22,7,155,0,174,36.55,0.1
1954,1.4772671461105347,0.4135821168050215,51,21,9,120,0,124,39.13,0.1
1955,,0.40105647489826485,51,33,12,178,0,200,38.56,0.1
1956,1.1368708610534668,0.3777383243332983,52,27,5,153,0,155,37.37,0.1
1957,,0.043540376193050935,50,31,3,136,0,95,37.42,0.1
1958,1.8667269945144653,0.24207554231893172,51,25,4,112,0,114,38.35,0.1
1959,,0.19599944627808472,50,43,12,176,0,198,37.72,0.1
1960,1.046374797821045,-0.10951696077636802,50,31,5,97,0,84,36.49,0.1
1961,,-0.3006397485049055,51,39,3,94,0,99,34.5,0.1
1962,1.0055971145629883,0.3041404158721605,50,30,15,182,0,142,36.52,0.1
1963,,0.10458460903291565,50,41,11,153,0,143,37.56,0.1
1964,0.9196130037307739,0.5298933826169407,51,16,8,119,0,129,33.6,0.1
1965,,-0.378856006135359,50,37,5,81,0,84,34.16,0.1
1966,1.0486552715301514,0.32402162813995694,50,34,9,166,0,184,38.81,0.1
1967,,-0.15482468012369835,51,39,10,86,0,121,38.14,0.1
1968,1.99297297000885,0.1231149116384912,50,37,10,148,0,124,37.76,0.1
1969,,-0.08983509657755753,52,37,8,119,0,101,35.22,0.1
1970,1.198364019393921,-0.09401243093321587,54,42,7,122,0,131,38.73,0.1
1971,,0.1782618198409347,50,33,13,146,0,129,36.02,0.1
1972,1.14084792137146,0.196988118726076,51,33,14,129,0,129,34.66,0.1
1973,,0.12927558452857552,50,31,3,119,0,118,36.89,0.1
1974,0.8453582525253296,-0.21281678559567563,50,32,7,82,0,83,37.04,0.1
1975,,0.09813199737852933,51,33,8,124,0,120,40.26,0.1
1976,0.7917282581329346,0.1978332811044601,50,32,10,136,0,122,40.49,0.1
1977,,0.381146419419167,50,24,11,127,0,140,38.04,0.1
1978,1.2264044284820557,0.1214130081275495,51,33,7,138,0,111,35.48,0.1
1979,,0.4623883999135906,50,25,8,173,0,157,36.2,0.1
1980,1.1178767681121826,0.24957278064802504,50,26,3,125,0,112,33.49,0.1
1981,,0.014501484591655789,51,39,11,121,0,140,38.98,0.1
1982,1.8848330974578857,0.5087582363669545,50,19,7,161,0,145,37.93,0.1
1983,,-0.39370757238181187,51,34,5,67,0,83,38.81,0.1
1984,1.1777957677841187,0.2821149947404765,50,32,10,142,0,151,36.44,0.1
1985,,-0.2425416274218811,51,41,4,109,0,102,38.46,0.1
1986,1.2249629497528076,0.31549930324926234,50,23,10,119,0,104,38.04,0.1
1987,,0.38946062382547014,50,24,8,141,0,152,39.17,0.1
1988,0.7102519869804382,0.08812102872152644,50,28,1,107,0,95,32.07,0.1
1989,,0.35087109468750716,50,27,7,141,0,139,38.06,0.1
1990,0.8936353921890259,0.18735152645882572,52,34,13,144,0,135,35.59,0.1
1991,,0.10977645065272613,51,46,9,171,0,180,38.46,0.1
1992,0.9293553829193115,0.22734255576105505,51,31,4,139,0,139,37.44,0.1
1993,,0.10645745859296715,51,38,11,130,0,143,38.33,0.1
1994,0.8372458219528198,0.08561371892526463,51,34,9,107,0,130,36.38,0.1
1995,,0.25850966424699545,51,30,9,124,0,136,33.4,0.1
1996,1.3012902736663818,0.013918513990061289,53,33,7,103,0,118,35.43,0.1
1997,,0.229215611983629,50,34,10,169,0,147,39.5,0.1
1998,0.905403733253479,-0.12636562614516922,50,36,8,110,0,98,39.8,0.1
1999,,-0.45363386369614883,50,37,5,88,0,69,38.32,0.1
2000,1.2709256410598755,0.313231607231869,51,31,4,152,0,155,38.08,0.1
2001,,0.047427230973413635,50,40,9,147,0,141,39.74,0.1
2002,1.4133729934692383,0.24666587313844535,50,31,11,140,0,136,39.9,0.1
2003,,-0.03625297208701623,50,35,10,114,0,102,35.8,0.1
2004,1.2405370473861694,0.1396634584395765,51,37,10,162,0,131,35.46,0.1
2005,,0.07272986525383958,50,40,11,160,0,132,38.12,0.1
2006,0.9196693301200867,0.1940838562659313,50,30,11,125,0,130,40.49,0.1
2007,,0.4814306571215703,50,23,5,160,0,149,33.71,0.1
2008,1.1257758140563965,0.46696899040140105,50,26,11,176,0,172,40.19,0.1
2009,,0.07655252354641102,50,29,6,127,0,100,38.95,0.1
2010,1.2577054500579834,0.4401588319029439,51,25,9,135,0,179,35.37,0.1
2011,,-0.04799977288006595,52,29,4,80,0,98,36.4,0.1
2012,0.8308118581771851,-0.3806085981962683,50,39,8,90,0,85,38.89,0.1
2013,,0.30254483542682625,50,32,9,155,0,151,39.28,0.1
2014,1.8070247173309326,0.1136702753389525,52,29,9,108,0,105,34.93,0.1
2015,,-0.033661533243920516,51,40,13,140,0,114,41.84,0.1
2016,0.666496753692627,-0.504216817365932,50,36,2,63,0,86,38.19,0.1
2017,,0.4511675839927366,50,26,17,168,0,165,34.74,0.1
2018,1.1638931035995483,-0.07866284043717571,51,37,8,117,0,114,37.79,0.1
2019,,0.1133245936202183,50,36,10,133,0,128,34.18,0.1
2020,1.1970020532608032,0.08794374567053846,51,35,6,112,0,139,37.58,0.1
2021,,0.1887741714900793,50,29,11,131,0,107,42.31,0.1
2022,1.2593417167663574,0.4390251898475004,51,27,17,173,0,171,42.82,0.1
2023,,-0.01678622875127894,50,38,4,119,0,129,38.98,0.1
2024,1.143749713897705,-0.1620097798062404,51,31,5,78,0,85,37.11,0.1
2025,,0.1853964596948902,52,36,13,143,0,149,40.48,0.1
2026,1.5310389995574951,-0.07239543160630961,51,34,7,104,0,95,40.56,0.1
2027,,0.1314771868909958,51,37,4,141,0,145,36.84,0.1
2028,1.180983543395996,-0.20129234003218857,51,34,7,103,0,81,35.24,0.1
2029,,0.3735640942355307,53,27,19,149,0,137,36.58,0.1
2030,0.8731051683425903,0.27248169595725574,51,29,9,132,0,132,35.07,0.1
2031,,0.07116013637995817,53,29,3,111,0,93,37.46,0.1
2032,1.1849143505096436,0.1611843715862156,50,33,6,142,0,132,38.12,0.1
2033,,0.08868469842743502,52,32,8,117,0,107,39.91,0.1
2034,1.2589765787124634,-0.17589679550781634,51,33,3,85,0,94,49.12,0.1
2035,,0.38060684392037647,51,29,11,174,0,158,36.32,0.1
2036,1.1190929412841797,-0.0008794698373225621,50,28,8,85,0,95,34.35,0.1
2037,,0.11902318863135423,50,36,12,143,0,134,37.29,0.1
2038,1.035135269165039,0.07841980568686328,50,42,11,161,0,137,36.02,0.1
2039,,0.4011726089607675,50,30,21,147,0,195,39.75,0.1
2040,1.2507586479187012,0.1832419247381078,51,34,14,132,0,140,36.55,0.1
2041,,-0.11173879400721226,51,35,8,97,0,103,34.33,0.1
2042,1.1262929439544678,0.24042580248761927,52,51,16,220,0,224,38.74,0.1
2043,,0.22749273095677017,51,32,12,139,0,131,34.57,0.1
2044,0.9252530336380005,0.13258387135473368,50,30,10,116,0,105,38.59,0.1
2045,,0.13369938402170614,50,29,7,114,0,112,38.99,0.1
2046,1.083709955215454,-0.13884346361147423,50,48,11,138,0,124,37.11,0.1
2047,,0.3684424220475035,50,32,7,172,0,174,36.57,0.1
2048,1.0930683612823486,0.09449047119606026,50,33,6,124,0,115,36.79,0.1
2049,,-0.004945352135776027,51,32,3,98,0,111,37.02,0.1
2050,1.2403430938720703,0.22547027216609947,51,33,11,156,0,143,37.96,0.1
2051,,0.2014372036708018,50,32,7,117,0,146,36.01,0.1
2052,1.280177116394043,0.26545114099224154,53,29,7,141,0,133,36.92,0.1
2053,,-0.03607538636533221,50,33,5,105,0,108,37.72,0.1
2054,1.4350080490112305,0.08878013111221125,51,33,8,137,0,93,37.47,0.1
2055,,-0.06314474616638693,50,31,2,103,0,91,35.21,0.1
2056,1.5887362957000732,-0.16272657850173358,52,40,6,110,0,107,42.12,0.1
2057,,0.26955116095727377,51,37,9,181,0,171,41.13,0.1
2058,1.0737472772598267,0.06184551485803458,51,32,11,119,0,117,33.6,0.1
2059,,-0.004705170938822028,51,33,4,108,0,114,38.16,0.1
2060,1.3725616931915283,0.17107865551531012,50,27,7,102,0,110,36.78,0.1
2061,,-0.08966761263025537,50,30,5,92,0,87,35.82,0.1
2062,1.260576605796814,0.16194062678186988,50,36,14,135,0,143,36.62,0.1
2063,,0.056678627833053156,51,36,6,112,0,132,36.7,0.1
2064,1.0528438091278076,0.3851689388516393,51,30,8,209,0,150,45.15,0.1
2065,,0.09702933672222572,51,27,4,94,0,107,36.64,0.1
2066,1.2970612049102783,0.2807360487346854,52,30,5,145,0,149,34.77,0.1
2067,,-0.5482807371223716,51,37,10,76,0,68,31.72,0.1
2068,1.551687479019165,0.021387907432243357,51,31,8,100,0,105,35.34,0.1
2069,,0.2754119305622009,50,25,4,118,0,118,38.67,0.1
2070,1.0386302471160889,0.2703989432837168,50,37,4,163,0,194,36.34,0.1
2071,,-0.35112910930255153,50,40,5,94,0,95,37.69,0.1
2072,1.0909802913665771,0.41993030141821214,51,32,11,194,0,201,35.55,0.1
2073,,0.2566700919224673,51,26,6,127,0,105,35.11,0.1
2074,1.4299709796905518,0.007600966779459644,51,34,5,101,0,114,39.47,0.1
2075,,0.21454495073187466,51,32,7,140,0,140,34.5,0.1
2076,1.5378353595733643,0.05555808043541552,50,34,14,112,0,124,34.65,0.1
2077,,0.22710912188100776,50,28,7,127,0,128,36.55,0.1
2078,1.3427410125732422,0.21131716326947309,50,27,8,122,0,112,37.06,0.1
2079,,0.3242385343888091,50,28,6,155,0,130,38.53,0.1
2080,1.4705806970596313,0.19785866657795168,50,28,9,117,0,107,36.4,0.1
2081,,-0.019391569393564925,51,33,9,116,0,98,32.99,0.1
2082,1.1475965976715088,0.18843733839019766,50,32,8,145,0,128,37.16,0.1
2083,,0.08760856403598793,50,36,6,124,0,133,37.98,0.1
2084,1.2087123394012451,0.30830009282382226,52,22,9,101,0,120,34.27,0.1
2085,,0.0840732968581706,50,33,13,120,0,111,38.97,0.1
2086,1.2278228998184204,0.44285921966169933,51,29,18,157,0,194,39.13,0.1
2087,,-0.08591642979775073,50,31,5,90,0,92,37.15,0.1
2088,0.886726438999176,-0.22103029530500962,50,39,4,117,0,87,38.27,0.1
2089,,0.2899856169950149,51,35,12,176,0,157,36.06,0.1
2090,0.9253158569335938,0.3158610716699977,50,36,13,187,0,199,37.97,0.1
2091,,0.3674140142246472,53,27,17,156,0,131,41.25,0.1
2092,1.2655408382415771,0.253077130176526,50,34,5,162,0,150,36.38,0.1
2093,,0.33319559421098516,52,27,11,150,0,135,36.06,0.1
2094,1.1599650382995605,0.4267536248484012,50,30,16,183,0,194,44.92,0.1
2095,,0.4060079330023883,50,29,21,161,0,161,36.46,0.1
2096,1.3514330387115479,0.23040808238505342,50,31,11,142,0,119,35.31,0.1
2097,,0.3996010057897547,52,25,8,149,0,151,39.36,0.1
2098,0.981538712978363,0.33145263581211815,50,26,11,136,0,120,35.92,0.1
2099,,0.440965989321286,51,27,12,173,0,175,37.52,0.1
2100,1.4890025854110718,0.04174125083748625,50,39,11,140,0,122,33.99,0.1
2101,,0.1838139717460059,51,37,12,165,0,146,38.06,0.1
2102,1.0033906698226929,0.00908505070463794,52,33,11,115,0,115,38.66,0.1
2103,,-0.09667735551562628,50,35,9,91,0,103,36.53,0.1
2104,0.881779670715332,0.16054395322043574,51,34,7,146,0,127,35.42,0.1
2105,,-0.0692725271668886,50,35,6,110,0,102,33.43,0.1
2106,0.8546096086502075,0.32851621206964865,50,26,9,132,0,135,35.59,0.1
2107,,0.23459597278321753,51,29,16,120,0,133,33.91,0.1
2108,1.0734797716140747,-0.022757044469352544,50,39,7,121,0,127,38.67,0.1
2109,,-0.10124947202741746,51,36,7,117,0,103,34.56,0.1
2110,1.2675122022628784,-0.6774867115034063,50,38,4,76,0,67,34.91,0.1
2111,,0.417759148532744,51,27,12,186,0,167,39.07,0.1
2112,0.9849198460578918,0.2610118923501881,50,29,11,154,0,126,40.64,0.1
2113,,0.16444954734010606,50,44,11,189,0,175,37.0,0.1
2114,1.5686960220336914,0.30093433334079117,50,37,7,176,0,192,39.03,0.1
2115,,0.15801132894594597,52,33,7,134,0,141,33.49,0.1
2116,1.0297677516937256,0.39421283799968554,50,30,17,176,0,176,37.32,0.1
2117,,0.4238397213024203,51,31,19,189,0,181,36.82,0.1
2118,1.1726130247116089,0.03935412188908817,51,35,5,107,0,124,35.77,0.1
2119,,0.1882524726650353,50,34,15,144,0,128,34.61,0.1
2120,1.2076497077941895,0.26315375306578814,51,29,7,125,0,140,36.21,0.1
2121,,-0.06474677636724163,50,33,6,108,0,94,34.22,0.1
2122,0.865473210811615,0.05323351462784777,50,32,8,111,0,112,35.94,0.1
2123,,-0.03363415913804155,50,30,6,99,0,101,33.24,0.1
2124,0.9481204748153687,0.49351377774746197,50,20,11,129,0,160,34.34,0.1
2125,,0.2814344424694525,50,26,12,124,0,122,37.16,0.1
2126,1.126306176185608,0.30941886961508747,51,28,8,137,0,141,38.26,0.1
2127,,0.04570533362950597,51,38,14,130,0,125,38.18,0.1
2128,0.9717458486557007,0.21450379809208187,50,39,12,175,0,165,38.8,0.1
2129,,0.4511893533078529,50,31,16,179,0,211,38.01,0.1
2130,0.9275736808776855,0.18820024448304828,50,33,6,153,0,129,34.7,0.1
2131,,0.045315904132517494,50,36,3,135,0,114,36.1,0.1
2132,0.8770175576210022,-0.09970661791576074,53,36,8,110,0,97,39.54,0.1
2133,,0.4001355589018345,52,37,16,213,0,224,38.23,0.1
2134,1.2732443809509277,0.13248704173136552,51,30,7,110,0,125,42.58,0.1
2135,,-0.21787792465651504,50,33,3,77,0,94,31.17,0.1
2136,1.2598527669906616,0.25314596697049296,50,29,8,122,0,134,37.29,0.1
2137,,0.12323273894583417,50,29,7,100,0,115,34.98,0.1
2138,0.8141008615493774,0.3570195244976947,53,33,13,160,0,197,37.45,0.1
2139,,0.3642789617907296,52,32,5,166,0,186,38.43,0.1
2140,0.9744927287101746,0.132540580086749,53,33,10,118,0,136,49.53,0.1
2141,,0.2969275911673731,51,31,9,155,0,141,36.46,0.1
2142,1.130071997642517,0.024472602509912456,51,34,5,117,0,102,35.27,0.1
2143,,0.20060681016827847,50,28,11,122,0,110,34.36,0.1
2144,1.3221681118011475,0.1767150047550783,50,29,10,126,0,110,35.7,0.1
2145,,0.30383829770109444,51,26,8,141,0,127,36.47,0.1
2146,1.32295823097229,0.11524868338986748,52,28,7,93,0,113,35.14,0.1
2147,,0.44689787726815494,52,34,13,204,0,212,36.86,0.1
2148,1.064706802368164,0.3471407891733811,50,23,7,129,0,115,34.13,0.1
2149,,0.23826098557905673,50,35,14,139,0,171,36.38,0.1
2150,1.541274070739746,0.20471364736844944,52,44,14,183,0,168,37.01,0.1
2151,,-0.25545691710667817,50,42,4,117,0,95,37.05,0.1
2152,1.3692400455474854,0.18559399735531215,50,39,11,155,0,163,36.85,0.1
2153,,0.42753242130142255,50,26,10,157,0,156,36.37,0.1
2154,0.7981895804405212,0.4215364009306407,50,29,16,184,0,171,37.32,0.1
2155,,0.13795160169098758,50,33,9,125,0,116,36.07,0.1
2156,1.0475678443908691,0.025681675720131893,51,32,7,106,0,102,35.86,0.1
2157,,0.1380287673121224,50,36,8,136,0,125,38.52,0.1
2158,1.0410293340682983,-0.19506448256619002,51,40,6,118,0,97,34.71,0.1
2159,,0.3181604101409005,50,30,8,143,0,157,36.35,0.1
2160,0.9774090647697449,0.13546316077304266,52,27,9,101,0,105,37.19,0.1
2161,,0.15943192683854382,50,30,14,109,0,125,37.23,0.1
2162,0.9875431656837463,0.18579126321051584,50,32,10,124,0,138,36.18,0.1
2163,,0.01739292829620931,50,29,7,115,0,82,33.71,0.1
2164,1.448094367980957,-0.021983569019697297,50,37,3,127,0,118,34.75,0.1
2165,,-0.22672192103345506,52,35,7,98,0,88,35.63,0.1
2166,1.4098867177963257,-0.006796766139390625,52,26,9,87,0,85,34.45,0.1
2167,,0.44114140027736953,51,31,14,209,0,186,37.03,0.1
2168,0.6552176475524902,0.18015288051117334,51,31,8,124,0,137,38.86,0.1
2169,,-0.08148692339871443,51,38,7,116,0,108,35.91,0.1
2170,1.0577218532562256,0.2830109843841189,51,29,9,140,0,140,36.32,0.1
2171,,0.09266347838324747,50,36,8,138,0,128,39.15,0.1
2172,0.9281653165817261,0.32947104568096036,50,30,11,152,0,161,37.18,0.1
2173,,0.17338637187927253,51,36,9,150,0,141,36.46,0.1
2174,0.9226075410842896,0.14666862538767778,50,27,5,100,0,107,37.86,0.1
2175,,0.16945460426721537,50,32,8,128,0,135,38.11,0.1
2176,1.3418066501617432,0.2096739529980829,50,49,17,210,0,196,39.33,0.1
2177,,0.5415696611042561,51,21,9,151,0,171,35.57,0.1
2178,1.0796301364898682,-0.0859343716545196,51,36,9,99,0,107,34.78,0.1
2179,,-0.17383289206768837,52,33,5,101,0,92,37.84,0.1
2180,1.4403245449066162,0.38151892273989263,50,24,5,136,0,130,34.55,0.1
2181,,0.24526969264712736,51,34,16,173,0,156,38.03,0.1
2182,1.0413910150527954,0.3827649757693496,51,28,7,163,0,151,37.52,0.1
2183,,0.05563136460003291,50,30,5,111,0,98,38.2,0.1
2184,1.6260465383529663,0.24861352450994648,50,38,15,183,0,156,36.66,0.1
2185,,-0.10272158577576732,50,41,10,132,0,104,35.71,0.1
2186,1.1764931678771973,-0.35881242352171544,53,38,6,81,0,94,33.12,0.1
2187,,0.3239248160573078,53,34,5,185,0,189,41.53,0.1
2188,1.3045403957366943,0.004744730679149242,51,35,12,107,0,113,38.53,0.1
2189,,-0.2123252731496231,51,34,12,86,0,85,39.17,0.1
2190,1.1986639499664307,0.110621956790967,50,30,4,113,0,109,37.48,0.1
2191,,0.2952097927162617,52,35,11,170,0,160,38.91,0.1
2192,1.1564841270446777,0.08547251406520873,50,34,11,129,0,117,36.97,0.1
2193,,0.49829722066944515,53,23,5,176,0,147,34.08,0.1
2194,0.7797459363937378,0.05466915547405681,51,36,4,139,0,128,36.88,0.1
2195,,-0.030048490626817397,51,39,7,132,0,123,39.74,0.1
2196,1.5191597938537598,0.447769942213609,54,25,12,172,0,143,34.98,0.1
2197,,0.2573859664038095,50,32,13,151,0,140,38.06,0.1
2198,1.1792265176773071,0.043882178823852626,50,32,2,109,0,110,35.48,0.1
2199,,-0.056427589648637,51,33,6,99,0,101,39.33,0.1
2200,1.158921718597412,-0.08635761519795745,50,39,5,110,0,123,36.28,0.1
2201,,0.34361460259447507,51,32,11,170,0,162,38.46,0.1
2202,1.2124158143997192,0.43923683594610685,50,30,7,181,0,189,38.9,0.1
2203,,0.2228521521852422,52,36,11,160,0,146,38.46,0.1
2204,1.5560587644577026,-0.04281425036107286,52,40,5,112,0,141,37.49,0.1
2205,,0.4384729406069378,51,23,8,152,0,149,37.79,0.1
2206,0.8692445755004883,0.11780389566262382,50,34,14,127,0,132,35.36,0.1
2207,,-0.1310716317903147,53,43,7,138,0,115,36.25,0.1
2208,1.4039307832717896,-0.29553278189516013,50,41,6,105,0,96,35.07,0.1
2209,,-0.009753794602177951,51,37,4,123,0,114,38.4,0.1
2210,1.0330486297607422,0.15142332667813146,52,39,16,138,0,154,36.82,0.1
2211,,-0.14170595330660118,52,47,11,130,0,128,39.04,0.1
2212,1.223333716392517,0.4237818120165225,50,28,16,182,0,148,39.8,0.1
2213,,0.015793474517285057,53,41,10,135,0,140,36.62,0.1
2214,1.6042412519454956,0.2988396660122363,54,33,9,171,0,147,37.25,0.1
2215,,0.4544086505343254,50,36,19,245,0,238,52.21,0.1
2216,0.9559998512268066,0.3286866956991762,50,31,10,161,0,162,34.55,0.1
2217,,0.16522664596271766,55,27,3,115,0,107,35.42,0.1
2218,1.3653353452682495,0.11301305605661208,51,39,3,135,0,162,37.57,0.1
2219,,0.1146942601451068,51,39,15,157,0,136,35.49,0.1
2220,0.9882478713989258,0.1207067226489107,50,34,6,128,0,143,37.13,0.1
2221,,0.4213786537321636,50,25,9,141,0,155,39.66,0.1
2222,1.025477647781372,0.2261966218390422,53,29,12,143,0,121,35.87,0.1
2223,,-0.14155522162363532,50,38,6,95,0,115,34.75,0.1
2224,0.9826264381408691,0.048077241943103186,50,32,7,97,0,119,35.35,0.1
2225,,0.11656550592976489,52,28,8,113,0,93,37.98,0.1
2226,0.964530348777771,-0.026758503547493335,55,37,10,118,0,119,37.49,0.1
2227,,0.38549224792047276,50,30,7,185,0,171,43.88,0.1
2228,1.0430805683135986,0.4717730900886377,50,32,19,211,0,214,39.12,0.1
2229,,0.4022415829148057,51,22,13,137,0,148,37.57,0.1
2230,1.6604619026184082,0.20678314842435877,51,35,12,139,0,155,37.59,0.1
2231,,0.07491564919208549,51,31,2,119,0,109,35.37,0.1
2232,1.4301738739013672,0.5076134850135631,53,19,10,165,0,131,38.51,0.1
2233,,0.0769549162575899,50,35,9,127,0,126,37.17,0.1
2234,0.7370046377182007,0.006405744277586921,50,31,7,113,0,95,38.87,0.1
2235,,0.20374292540120367,50,30,7,140,0,107,36.46,0.1
2236,1.3045828342437744,0.30911976541789005,50,27,9,140,0,122,36.42,0.1
2237,,-0.05823038271536194,50,31,3,109,0,91,40.63,0.1
2238,1.1269035339355469,0.09899841844899074,52,40,12,141,0,146,39.43,0.1
2239,,0.34947183472539606,50,24,8,149,0,127,36.38,0.1
