episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
320,2.051623582839966,-0.4261122926682525,50,38,191,76,20,0,95,59.96,0.23999999999999785
321,,-0.4936173461963818,29,25,116,47,12,0,57,97.84,0.23999999999999785
322,2.5823984146118164,-1.381481693321756,50,60,163,80,8,0,75,92.94,0.23524999999999785
323,,-0.8265645822871744,51,46,166,67,20,0,79,41.99,0.23524999999999785
324,2.3651845455169678,-1.1236834167512801,38,32,100,45,5,0,50,98.22,0.23049999999999785
325,,-0.497535462538975,50,43,198,99,10,0,89,58.44,0.23049999999999785
326,2.679107666015625,-0.681311204791482,30,18,70,35,6,0,29,98.22,0.22574999999999784
327,,-0.7817224052765529,24,24,90,40,7,0,43,97.74,0.22574999999999784
328,2.232680320739746,-1.7657546331501583,50,65,148,62,8,0,78,44.29,0.22099999999999784
329,,-0.8897247246932785,52,41,143,63,10,0,70,43.83,0.22099999999999784
330,3.0291013717651367,-0.9633794466051862,50,37,125,66,7,0,52,65.69,0.21624999999999783
331,,-1.0565247236371824,50,48,151,66,7,0,78,44.55,0.21624999999999783
332,2.306201457977295,-0.8365938192470035,50,50,179,84,17,0,78,53.82,0.21149999999999783
333,,-0.9626668631019712,50,49,165,72,10,0,83,44.34,0.21149999999999783
334,2.82883358001709,-0.5529934162076128,50,42,185,88,14,0,83,79.25,0.20674999999999782
335,,-1.1194661549518228,50,40,123,55,5,0,63,54.5,0.20674999999999782
336,2.459958076477051,-1.0583236799464057,50,57,183,85,9,0,89,69.31,0.20199999999999782
337,,-0.6614871061396257,52,47,193,79,12,0,102,73.62,0.20199999999999782
338,2.194579601287842,-1.0212782957233097,50,51,167,75,11,0,81,69.06,0.19724999999999782
339,,-1.5402265767119387,50,63,160,71,10,0,79,56.7,0.19724999999999782
340,2.5349955558776855,-0.9825767518169377,20,28,94,37,9,0,48,98.07,0.1924999999999978
341,,-1.1729598720036065,50,65,195,75,16,0,104,56.61,0.1924999999999978
342,2.436363697052002,-0.853190081980387,51,49,176,83,9,0,84,44.07,0.1877499999999978
343,,-0.3735272385400844,53,45,226,114,20,0,92,64.74,0.1877499999999978
344,1.9387316703796387,-0.4349468794275575,51,36,173,84,6,0,83,71.7,0.1829999999999978
345,,-0.4183009996179548,50,36,174,87,7,0,80,55.9,0.1829999999999978
346,2.4272918701171875,-0.5710770724219173,51,33,145,73,8,0,64,76.14,0.1782499999999978
347,,-1.6906029392082356,20,20,48,21,2,0,25,98.76,0.1782499999999978
348,2.189159870147705,-1.1223386562198765,50,40,122,55,6,0,61,39.36,0.1734999999999978
349,,-0.4386412268418959,50,39,187,104,11,0,72,60.14,0.1734999999999978
350,2.5169756412506104,-1.246065976100103,50,48,139,63,8,0,68,55.27,0.1687499999999978
351,,-0.863645933125551,51,54,193,91,9,0,93,44.04,0.1687499999999978
352,2.2890663146972656,-0.44794743502535794,50,33,157,68,11,0,78,81.69,0.1639999999999978
353,,-0.7398338026033835,20,24,94,35,7,0,52,99.05,0.1639999999999978
354,2.2641520500183105,-0.770945614668829,40,33,124,57,6,0,61,98.71,0.15924999999999778
355,,-0.5558607612830422,50,36,157,69,7,0,81,44.25,0.15924999999999778
356,2.7350847721099854,-1.104956496939542,50,59,182,79,8,0,95,85.47,0.15449999999999778
357,,-1.0446460826989457,50,46,145,74,9,0,62,75.57,0.15449999999999778
358,2.35467529296875,-0.7994773601015303,50,51,191,85,8,0,98,60.37,0.14974999999999777
359,,-0.6996490390660074,24,24,94,43,5,0,46,99.0,0.14974999999999777
360,2.6998744010925293,-0.5598454018813208,50,37,162,83,6,0,73,53.79,0.14499999999999777
361,,-1.1267946735259753,51,55,169,76,9,0,84,42.92,0.14499999999999777
362,2.583390235900879,-1.0978757290299486,22,30,94,46,3,0,45,98.33,0.14024999999999777
363,,-1.6989235627556323,18,18,42,20,0,0,22,98.03,0.14024999999999777
364,2.4881410598754883,-0.9210703898113002,51,47,163,62,18,0,83,68.23,0.13549999999999776
365,,-0.9169863356356337,50,56,194,93,7,0,94,53.15,0.13549999999999776
366,2.204867362976074,-0.8207328779672769,52,46,170,83,5,0,82,46.64,0.13074999999999776
367,,-0.9970724713304054,50,44,145,74,1,0,70,68.35,0.13074999999999776
368,2.5114200115203857,-1.5119716738073017,50,59,152,63,5,0,84,81.47,0.12599999999999775
369,,-0.6540850068611213,51,34,141,78,3,0,60,84.42,0.12599999999999775
370,2.5862624645233154,-0.7795097737226075,50,42,154,85,5,0,64,73.35,0.12124999999999775
371,,-0.818506839645569,50,35,126,68,3,0,55,82.24,0.12124999999999775
372,2.3586366176605225,-0.6585782615339623,24,20,80,40,2,0,38,97.79,0.11649999999999774
373,,-0.6327311973796736,50,39,164,85,7,0,72,56.1,0.11649999999999774
374,2.3312954902648926,-0.7230153927674896,50,43,167,79,4,0,84,68.43,0.11174999999999774
375,,-0.6236095436704353,51,43,182,89,6,0,87,62.0,0.11174999999999774
376,2.5508387088775635,-1.0085579285372293,24,22,71,40,1,0,30,98.38,0.10699999999999774
377,,-0.8786288141800676,51,51,179,92,15,0,72,73.71,0.10699999999999774
378,2.6196341514587402,-0.8786773715475819,50,50,177,89,6,0,82,63.53,0.10224999999999773
379,,-0.4441608344935538,46,26,120,73,5,0,42,98.72,0.10224999999999773
380,2.7650551795959473,-0.8389118700818836,50,44,161,80,8,0,73,98.54,0.09749999999999773
381,,-0.7251338672249862,50,34,129,69,6,0,54,62.09,0.09749999999999773
382,1.923337697982788,-0.6846562368098805,50,45,184,85,12,0,87,79.83,0.09274999999999772
383,,-1.0726358805664187,50,49,155,76,6,0,73,90.39,0.09274999999999772
384,2.9619555473327637,-0.6491484617133518,50,50,209,98,6,0,105,57.3,0.08799999999999772
385,,-0.8416494113149658,50,43,154,79,3,0,72,75.95,0.08799999999999772
386,2.830533504486084,-0.6883710259078638,50,49,198,99,7,0,92,82.36,0.08324999999999771
387,,-0.7642508528984355,50,41,156,73,3,0,80,75.8,0.08324999999999771
388,2.5019426345825195,-1.6360035131281838,20,24,58,29,0,0,29,98.58,0.07849999999999771
389,,-0.4048677054456415,20,22,108,52,3,0,53,98.67,0.07849999999999771
390,2.089521646499634,-1.0710962994445132,50,47,148,73,4,0,71,64.11,0.0737499999999977
391,,-1.819424496986743,20,18,40,18,1,0,21,97.83,0.0737499999999977
392,2.4397284984588623,-0.5579711541031875,50,48,210,100,5,0,105,48.0,0.0689999999999977
393,,-0.8323194596705316,50,57,209,92,11,0,106,61.9,0.0689999999999977
394,2.4253387451171875,-1.007951647862926,21,22,73,39,2,0,32,98.34,0.0642499999999977
395,,-1.001685405821903,52,55,181,89,5,0,87,63.75,0.0642499999999977
396,2.4398140907287598,-0.7063798185414701,50,49,193,109,4,0,80,58.84,0.0594999999999977
397,,-0.27585751150996674,50,37,204,94,4,0,106,61.79,0.0594999999999977
398,2.1526241302490234,-0.4963105242176218,50,31,143,71,12,0,60,71.1,0.0547499999999977
399,,-0.6685644081918577,50,50,208,94,7,0,107,67.47,0.0547499999999977
400,2.4043288230895996,-0.9900041970233369,50,51,173,79,5,0,89,76.29,0.05
401,,-1.0235093358340277,50,52,168,75,4,0,89,47.83,0.05
402,2.679899215698242,-0.43331672733941295,51,44,212,105,5,0,102,51.56,0.05
403,,-0.54239287218245,50,35,151,75,3,0,73,52.1,0.05
404,2.3657097816467285,-0.3511854418108355,50,26,130,65,4,0,61,46.86,0.05
405,,-0.7294028052341759,51,48,187,93,5,0,89,51.56,0.05
406,2.7052958011627197,-0.7181895963732129,51,51,198,105,1,0,92,80.51,0.05
407,,-0.9481148392298543,51,51,172,82,4,0,86,60.63,0.05
408,2.3706576824188232,-1.1869133398601992,50,41,123,57,0,0,66,76.27,0.05
409,,-1.5739410382129955,50,60,148,68,4,0,76,99.54,0.05
410,2.540633201599121,-0.7446845267865142,51,48,186,84,2,0,100,64.68,0.05
411,,-1.7142443604750208,50,52,120,57,2,0,61,44.43,0.05
412,1.9246865510940552,-1.9708968474497308,18,18,38,20,0,0,18,99.31,0.05
413,,-0.9557739355751075,52,56,188,90,0,0,98,79.92,0.05
414,2.9159140586853027,-0.6509805154486167,51,40,162,79,3,0,80,49.25,0.05
415,,-0.6269778215578685,35,22,90,44,1,0,45,98.9,0.05
416,2.658228635787964,-0.21501244976241646,50,32,191,91,4,0,96,43.78,0.05
417,,-0.7722768466968537,50,62,234,98,6,0,130,52.71,0.05
418,2.671316385269165,-1.3372861622655206,46,46,126,57,4,0,65,99.06,0.05
419,,-0.19287721025979684,51,32,194,98,4,0,92,79.55,0.05
420,2.3580307960510254,-0.877392138164936,50,53,187,95,1,0,91,70.76,0.05
421,,-1.8242666667723852,18,18,40,24,0,0,16,98.32,0.05
422,2.3330237865448,-0.6029310357910708,50,42,174,87,2,0,85,44.63,0.05
423,,-0.5669075047037392,50,39,170,88,1,0,81,79.15,0.05
424,2.470036268234253,-1.6475783711686895,50,85,204,110,2,0,92,69.54,0.05
425,,-0.7414626645879279,50,43,165,79,1,0,85,66.57,0.05
426,2.5181493759155273,-0.6873896328470597,51,47,190,99,2,0,89,71.62,0.05
427,,-0.7282164288939809,51,42,161,87,1,0,73,92.8,0.05
428,2.332052230834961,-2.1346191975095437,20,20,40,22,0,0,18,98.57,0.05
429,,-1.4029292317849529,50,58,155,74,4,0,77,73.44,0.05
430,2.6807336807250977,-0.965640941968173,34,44,150,76,0,0,74,99.22,0.05
431,,-1.1295767129315777,50,62,192,92,4,0,96,73.62,0.05
432,2.806943893432617,-0.37153617342367257,50,32,159,74,1,0,84,91.51,0.05
433,,-0.6627118257341198,50,42,175,81,1,0,93,98.96,0.05
434,2.976223945617676,-0.8550853625376253,50,44,159,79,3,0,77,66.93,0.05
435,,-1.3894961083732333,50,47,126,55,3,0,68,45.6,0.05
436,2.5108542442321777,-0.7488201791709035,50,42,161,89,0,0,72,94.65,0.05
437,,-1.267236872216139,50,62,175,90,4,0,81,62.97,0.05
438,2.65997576713562,-0.8329016632967233,51,33,120,56,3,0,61,38.65,0.05
439,,-0.9494349457317566,50,46,157,76,0,0,81,60.11,0.05
440,2.682253360748291,-0.5083244951222375,51,40,181,90,4,0,87,63.48,0.05
441,,-0.9715684180274282,52,60,201,102,4,0,95,81.45,0.05
442,2.429692506790161,-0.7862236640941789,50,47,177,88,4,0,85,75.86,0.05
443,,-0.7096195650277065,22,20,78,40,1,0,37,98.39,0.05
444,2.517547130584717,-0.7993780302057835,50,39,144,65,3,0,76,71.74,0.05
445,,-0.3753117480353928,50,34,173,94,2,0,77,82.17,0.05
446,2.336590528488159,-0.2873592728136518,34,22,118,55,0,0,63,98.03,0.05
447,,-0.9099716813206952,18,24,84,38,4,0,42,98.06,0.05
448,2.6636557579040527,-1.1739907878598892,50,40,119,56,4,0,59,61.21,0.05
449,,-0.9135084722338114,50,49,170,74,1,0,95,95.76,0.05
450,2.5438077449798584,-1.1996973032947482,24,24,72,27,2,0,43,98.35,0.05
451,,-0.9935157654160713,51,54,177,85,4,0,88,50.69,0.05
452,2.934884548187256,-0.1695896040460758,50,30,186,93,7,0,86,79.09,0.05
453,,-0.6919647088183685,50,40,161,90,2,0,69,81.35,0.05
454,2.6858785152435303,-0.5859631629168583,51,45,194,86,2,0,106,57.8,0.05
455,,-0.6036387927268133,50,34,143,81,1,0,61,52.0,0.05
456,2.801668643951416,-1.2589040380521075,20,26,76,31,1,0,44,98.7,0.05
457,,-0.6252334839460079,50,38,158,89,2,0,67,86.87,0.05
458,2.436629295349121,-0.6093245216961541,50,44,187,95,3,0,89,85.26,0.05
459,,-1.1105517327772747,50,64,196,98,4,0,94,58.49,0.05
460,1.7465630769729614,-0.23037755374889385,50,38,219,108,1,0,110,85.06,0.05
461,,-1.3784645350097864,50,63,170,83,2,0,85,58.78,0.05
462,2.9447999000549316,-1.1331545592261794,41,42,128,71,2,0,55,99.92,0.05
463,,-1.7938256059023536,50,46,104,51,0,0,53,57.17,0.05
464,2.3391449451446533,-1.0239890351723657,50,42,135,70,2,0,63,55.44,0.05
465,,-2.268307097565562,20,24,46,23,0,0,23,98.48,0.05
466,2.7867510318756104,-0.44284900394853427,52,40,191,105,2,0,84,60.7,0.05
467,,-0.5469452677985461,38,30,133,67,3,0,63,99.22,0.05
468,2.253434896469116,-0.43697739631928806,50,45,216,105,4,0,107,84.33,0.05
469,,-0.7505394355559485,50,50,195,94,1,0,100,85.2,0.05
470,2.5530495643615723,-0.7530058771195668,51,57,216,106,5,0,105,78.77,0.05
471,,-1.260729513483334,50,56,160,86,2,0,72,54.24,0.05
472,2.4791195392608643,-0.6978110056550794,52,43,168,86,3,0,79,77.47,0.05
473,,-1.1731774131563235,50,49,145,67,5,0,73,89.9,0.05
474,2.4334819316864014,-1.2744984584035406,50,78,224,97,1,0,126,62.24,0.05
475,,-0.36550294391229315,51,36,187,86,4,0,97,49.2,0.05
476,2.036184549331665,-0.3929835150128651,28,24,120,55,5,0,60,98.72,0.05
477,,-0.3949824705076642,52,39,198,98,4,0,96,73.29,0.05
478,2.845482587814331,-0.6548658830471125,50,49,203,101,2,0,100,82.24,0.05
479,,-0.9492340710861134,51,43,147,68,3,0,76,72.07,0.05
480,2.3776285648345947,-0.6254168958346963,50,47,198,96,1,0,101,54.5,0.05
481,,-1.0900395046109264,50,52,163,75,3,0,85,70.86,0.05
482,2.173826217651367,-0.5201464205309803,50,40,181,80,3,0,98,85.16,0.05
483,,-0.704702195864551,50,50,198,109,4,0,85,90.48,0.05
484,3.09773588180542,-0.6596376979906231,35,33,135,57,4,0,74,99.0,0.05
485,,-0.7054654501939964,50,36,142,69,4,0,69,86.51,0.05
486,2.2711338996887207,-1.0135966974542443,51,47,153,71,1,0,81,47.35,0.05
487,,-0.8089748763170955,51,49,179,90,0,0,89,63.7,0.05
488,2.1080269813537598,-2.058504527007834,20,22,46,24,1,0,21,97.75,0.05
489,,-0.38562265999869844,50,26,125,70,5,0,50,83.25,0.05
490,2.701801300048828,-0.7221896147959228,51,41,160,67,6,0,87,42.47,0.05
491,,-0.6019119533314872,37,30,128,60,1,0,67,98.59,0.05
492,2.4547581672668457,-1.015493660104872,50,54,175,79,3,0,93,46.87,0.05
493,,-0.9997042244611898,50,65,213,105,6,0,102,59.36,0.05
494,2.820021629333496,-0.7835434385304895,50,47,175,91,2,0,82,76.96,0.05
495,,-1.279023461322131,20,24,68,29,1,0,38,98.09,0.05
496,2.3633928298950195,-0.36823871820314996,50,35,185,92,2,0,91,47.45,0.05
497,,-0.4443058199711168,18,18,86,38,2,0,46,98.65,0.05
498,2.2073988914489746,-0.9474278223540021,52,39,130,58,2,0,70,72.01,0.05
499,,-1.1349769893674568,53,60,184,96,7,0,81,53.38,0.05
500,2.477393388748169,-0.48109339153211683,50,38,178,89,2,0,87,68.89,0.05
501,,-0.9376640931216954,50,37,126,61,2,0,63,95.89,0.05
502,2.6087777614593506,-1.1965713608537802,20,24,72,37,2,0,33,98.34,0.05
503,,-1.0966316857278844,51,53,165,91,1,0,73,53.46,0.05
504,2.116131544113159,-0.592237376838877,50,29,127,58,3,0,66,56.48,0.05
505,,-0.8882328034986263,32,32,111,53,4,0,54,98.48,0.05
506,2.057802200317383,-0.6377846307956967,50,36,148,78,5,0,65,58.75,0.05
507,,-0.3915038592474158,50,30,150,78,1,0,71,59.74,0.05
508,2.9843053817749023,-0.548508772556353,51,44,196,83,7,0,106,42.91,0.05
509,,-1.2388610273665488,50,64,184,99,0,0,85,45.37,0.05
510,2.580458402633667,-1.0792876892230239,50,62,196,99,5,0,92,68.97,0.05
511,,-0.7294482600969266,50,49,186,91,2,0,93,53.71,0.05
512,2.3877580165863037,-1.5572042735738956,50,55,137,70,3,0,64,60.45,0.05
513,,-1.1964439552681572,50,64,191,96,1,0,94,65.78,0.05
514,3.1151509284973145,-1.1011429253139686,28,30,95,43,2,0,50,98.22,0.05
515,,-0.9409713432257608,50,62,206,88,2,0,116,54.29,0.05
516,2.270728588104248,-0.27405812311540134,50,34,183,89,5,0,89,57.05,0.05
517,,-1.582733636361911,50,67,167,75,3,0,89,49.62,0.05
518,2.752718925476074,-0.3246646624237376,50,34,179,82,4,0,93,94.16,0.05
519,,-1.0881716395908574,51,55,174,86,4,0,84,97.12,0.05
520,2.83404278755188,-1.2511625202169463,50,60,172,82,3,0,87,47.18,0.05
521,,-2.935631930241457,18,18,28,17,0,0,11,98.16,0.05
522,2.211056709289551,-0.48142152155566226,51,44,202,96,0,0,106,77.27,0.05
523,,-0.9345868584189603,50,45,153,74,4,0,75,45.66,0.05
524,2.529571771621704,-1.371607781430265,18,22,60,28,1,0,31,98.39,0.05
525,,-1.2043750553329495,22,24,70,33,0,0,37,98.9,0.05
526,2.149988889694214,-0.5854899623657988,50,38,160,89,5,0,66,47.73,0.05
527,,-0.6584535509623388,50,47,191,102,4,0,85,71.49,0.05
528,2.6516318321228027,-1.1326280415354562,50,47,145,71,2,0,72,94.07,0.05
529,,-0.6424772581153781,27,25,101,54,3,0,44,99.11,0.05
530,2.714446783065796,-0.6669267217417013,50,38,155,75,1,0,79,41.88,0.05
531,,-1.1629505934209945,50,51,154,80,4,0,70,51.66,0.05
532,2.1149187088012695,-1.3810202331479302,51,58,157,82,1,0,74,89.76,0.05
533,,-0.8714122512135998,50,60,211,103,2,0,106,95.25,0.05
534,2.7463595867156982,-0.7234049690198399,50,39,152,90,1,0,61,46.31,0.05
535,,-1.26730820306674,50,56,159,75,3,0,81,47.97,0.05
536,2.742339611053467,-0.6077018862509431,50,36,151,76,0,0,75,65.73,0.05
537,,-1.2516214187610315,22,26,76,36,1,0,39,98.99,0.05
538,2.6456596851348877,-1.0834769591347073,50,51,157,84,4,0,69,53.37,0.05
539,,-1.0016265636999577,51,47,156,78,2,0,76,47.55,0.05
540,2.623532772064209,-1.0661377367792353,51,61,195,103,3,0,89,48.59,0.05
541,,-0.8704183007315981,52,36,133,70,2,0,61,67.84,0.05
542,2.3126308917999268,-0.9863021533705049,51,55,182,81,4,0,97,92.59,0.05
543,,-1.224391308176788,22,26,76,37,1,0,38,98.93,0.05
544,3.0511069297790527,-1.0816556780181414,51,60,189,96,1,0,92,81.6,0.05
545,,-1.0079039128968963,35,38,125,61,4,0,60,99.06,0.05
546,2.3310790061950684,-0.6771135366108016,24,26,104,53,0,0,51,98.26,0.05
547,,-0.8818809589773517,51,48,167,78,1,0,88,44.35,0.05
548,2.421967029571533,-1.0029016448092665,50,51,165,77,3,0,85,57.79,0.05
549,,-1.5933181366763152,50,40,100,50,2,0,48,77.51,0.05
550,2.9360904693603516,-1.9200443010184662,20,26,56,25,1,0,30,97.93,0.05
551,,-1.1645535678073813,50,46,138,70,3,0,65,89.24,0.05
552,2.6370840072631836,-0.7816417644864554,34,28,107,53,3,0,51,103.05,0.05
553,,-1.539415509110466,20,20,50,31,0,0,19,98.23,0.05
554,2.352180004119873,-0.8633949682301209,52,50,180,81,3,0,96,54.05,0.05
555,,-0.45134279346203476,50,37,170,86,2,0,82,79.5,0.05
556,2.5544004440307617,-0.5902169641623053,50,42,181,98,4,0,79,90.09,0.05
557,,-0.2027969798029306,50,27,157,81,6,0,70,49.79,0.05
558,2.7168307304382324,-0.3170109399664096,40,24,127,62,1,0,64,98.82,0.05
559,,-1.0922922909321295,50,52,162,77,3,0,82,95.83,0.05
560,2.78751277923584,-0.8390481556079116,51,50,186,92,4,0,90,71.17,0.05
561,,-0.4375613613096251,29,24,120,58,2,0,60,98.26,0.05
562,2.1152117252349854,-0.9992531413854744,50,56,184,87,3,0,94,61.09,0.05
563,,-0.7396311314326701,50,48,179,88,5,0,86,47.9,0.05
564,2.6352877616882324,-0.7880358196259648,51,38,143,78,4,0,61,73.75,0.05
565,,-0.8180910473734011,50,46,167,86,6,0,75,43.08,0.05
566,2.2572021484375,-0.5501510440901992,51,37,162,87,1,0,74,42.78,0.05
567,,-1.1614640241802543,50,43,126,73,2,0,51,42.59,0.05
568,2.4135491847991943,-1.1093035370265074,50,43,133,54,3,0,76,88.69,0.05
569,,-0.8133462121869943,51,50,189,88,4,0,97,59.5,0.05
570,2.7540905475616455,-1.3034078251653984,50,55,153,69,1,0,83,42.16,0.05
571,,-1.0623029384315523,50,47,151,76,3,0,72,86.81,0.05
572,2.540649890899658,-0.3748113828700481,50,28,149,79,0,0,70,49.6,0.05
573,,-0.7995372420780948,52,61,227,111,1,0,115,75.81,0.05
574,2.343174457550049,-0.7046579524858035,50,44,171,76,1,0,94,96.84,0.05
575,,-1.425630179315134,50,47,125,52,4,0,69,58.84,0.05
576,2.0176687240600586,-1.1353583972458277,50,46,141,58,2,0,81,63.97,0.05
577,,-1.0396073827177266,50,52,167,70,3,0,94,41.65,0.05
578,2.2160391807556152,-1.0552953763109547,50,55,174,90,5,0,79,46.39,0.05
579,,-0.889122215523463,42,39,135,68,2,0,65,98.45,0.05
580,2.352227210998535,-1.332722287656224,51,66,182,94,1,0,87,73.45,0.05
581,,-1.497458975556903,50,76,194,86,3,0,105,44.64,0.05
582,3.2887580394744873,-0.46741670346662884,50,40,185,89,3,0,93,91.21,0.05
583,,-0.7896011099832216,50,55,202,90,3,0,109,57.37,0.05
584,2.237030267715454,-0.7142980217207006,52,38,146,75,2,0,69,51.7,0.05
585,,-0.219765311967799,50,29,169,85,2,0,82,63.17,0.05
586,2.6908717155456543,-0.7371968596603566,50,42,163,72,1,0,90,47.29,0.05
587,,-0.7660676112566982,50,63,240,140,0,0,100,74.52,0.05
588,2.633704423904419,-1.0902888055704483,50,55,173,83,3,0,87,79.4,0.05
589,,-0.722138113681148,50,50,195,100,5,0,90,54.4,0.05
590,2.544689416885376,-1.0646900936154886,51,58,184,87,3,0,94,45.21,0.05
591,,-0.5386163222202986,50,34,152,74,1,0,77,60.84,0.05
592,2.52750563621521,-0.6762588993448138,50,39,156,83,1,0,72,49.09,0.05
593,,-0.7128090281615804,51,35,132,65,3,0,64,46.04,0.05
594,2.2766499519348145,-1.0408279063097192,52,45,144,74,3,0,67,56.5,0.05
595,,-0.23104854305601416,50,30,173,88,1,0,84,50.06,0.05
596,2.5590767860412598,-1.0828190838801155,52,55,172,80,2,0,90,42.95,0.05
597,,-0.4989220084650317,44,30,132,71,1,0,60,99.15,0.05
598,2.330296516418457,-1.3752686679357902,51,64,174,88,3,0,83,51.63,0.05
599,,-1.14405274384256,50,63,192,84,1,0,107,54.07,0.05
600,2.2659969329833984,-0.7647042385119237,50,47,175,82,5,0,88,72.29,0.05
601,,-1.0632898229067043,50,57,181,90,3,0,88,44.38,0.05
602,2.711442470550537,-1.7729068624918416,20,26,60,23,1,0,36,98.09,0.05
603,,-0.6068978739384381,42,42,175,94,3,0,78,99.05,0.05
604,2.0800986289978027,-1.1379972891181462,53,61,189,103,2,0,84,61.56,0.05
605,,-0.813256123911551,40,31,115,57,3,0,55,98.98,0.05
606,2.4287424087524414,-0.9763324266269592,50,58,192,90,2,0,100,58.79,0.05
607,,-1.7206623947180166,18,18,42,24,1,0,17,98.12,0.05
608,2.2900285720825195,-1.3252314387365418,51,54,151,80,1,0,70,97.01,0.05
609,,-1.3756659869892853,22,24,66,31,1,0,34,98.92,0.05
610,2.3785853385925293,-0.8264294820048231,50,48,179,87,1,0,91,103.6,0.05
611,,-0.9073753285817446,50,53,187,83,4,0,100,70.04,0.05
612,3.1341352462768555,-0.7952844978983089,50,51,188,96,3,0,89,83.43,0.05
613,,-1.1533903280422588,50,52,155,67,3,0,85,76.04,0.05
614,2.5446829795837402,-1.220137137480852,50,58,168,83,4,0,81,47.61,0.05
615,,-1.1452907371006467,50,52,158,83,2,0,73,65.84,0.05
616,2.3703932762145996,-0.6341207494395115,50,49,199,112,5,0,82,61.54,0.05
617,,-0.8845080523900892,35,38,135,64,3,0,68,98.94,0.05
618,3.258085012435913,-0.4608616061992743,50,34,161,78,3,0,80,51.54,0.05
619,,-0.9191356423910853,50,51,177,84,2,0,91,63.23,0.05
620,2.5168569087982178,-1.68941277131623,20,32,76,34,1,0,41,98.56,0.05
621,,-1.8112068922364915,22,24,54,27,1,0,26,98.42,0.05
622,1.7709282636642456,-0.9667977084684459,18,18,60,30,1,0,29,98.74,0.05
623,,-1.2190019417676923,50,50,147,76,2,0,69,56.25,0.05
624,2.392223358154297,-1.2229723991159878,50,60,174,84,0,0,90,59.24,0.05
625,,-0.8035607671357474,50,43,161,74,2,0,85,46.99,0.05
626,2.2631983757019043,-0.8347561933935295,50,41,146,80,4,0,62,81.08,0.05
627,,-1.0355813918786512,24,26,84,42,3,0,39,98.47,0.05
628,2.2345638275146484,-1.1632213744294322,50,61,181,97,3,0,81,81.33,0.05
629,,-0.9119905673070249,51,57,196,88,1,0,107,64.68,0.05
630,2.148989677429199,-0.6603901700453926,51,42,167,79,7,0,81,86.71,0.05
631,,-0.7219658655315089,24,20,78,37,2,0,39,99.88,0.05
632,2.3787145614624023,-0.6882830349554939,50,41,165,86,4,0,75,75.81,0.05
633,,-0.689939665350136,28,24,94,41,1,0,52,98.21,0.05
634,2.2867541313171387,-1.0986582089921768,51,50,156,76,4,0,76,49.87,0.05
635,,-1.3979023533455441,50,78,208,108,1,0,99,51.36,0.05
636,2.363379716873169,-1.0808103163718747,51,54,170,85,7,0,78,59.85,0.05
637,,-0.3835251892842999,39,35,177,78,2,0,97,98.99,0.05
638,2.1725621223449707,-0.8464100352639876,51,50,177,92,4,0,81,58.07,0.05
639,,-0.4541391759802334,38,22,100,54,2,0,44,99.09,0.05
640,2.4487974643707275,-1.3323211887504733,20,28,78,35,0,0,43,98.72,0.05
641,,-1.3299896943081602,20,22,62,36,0,0,26,98.48,0.05
642,2.5180137157440186,-0.6147613879190365,51,42,175,91,5,0,79,63.67,0.05
643,,-1.1967030806087704,51,61,181,80,2,0,99,82.2,0.05
644,2.195730686187744,-0.6596175681171996,24,22,89,39,1,0,49,98.95,0.05
645,,-0.5898586924248057,52,47,204,104,3,0,97,53.92,0.05
646,2.802206039428711,-1.0344356203251013,20,18,58,22,1,0,35,98.64,0.05
647,,-0.7366237305215259,50,51,196,88,5,0,103,45.89,0.05
648,2.1388044357299805,-1.0726225445158688,51,59,185,92,3,0,90,87.59,0.05
649,,-0.47407386975422067,50,45,214,103,5,0,106,62.41,0.05
650,3.0514540672302246,-0.7690238233288137,50,46,174,85,6,0,83,64.21,0.05
651,,-0.9835907244372682,50,49,162,76,3,0,83,52.96,0.05
652,2.2365541458129883,-0.6415486216573771,53,43,176,81,4,0,91,68.42,0.05
653,,-1.0681915831731328,50,52,163,78,3,0,82,50.77,0.05
654,2.4969444274902344,-0.20163009386851088,50,34,198,96,3,0,99,71.18,0.05
655,,-0.4811281366198717,50,35,164,80,1,0,83,47.54,0.05
656,2.5818533897399902,-1.118707896171307,51,61,187,97,2,0,88,49.26,0.05
657,,-0.3839176297850104,50,35,172,84,3,0,85,54.55,0.05
658,3.0974984169006348,-1.1157268633675932,50,58,179,93,1,0,85,81.6,0.05
659,,-0.9055306573666368,51,57,199,99,3,0,97,55.56,0.05
660,2.409026622772217,-1.0713565139098749,50,55,175,87,4,0,84,76.74,0.05
661,,-0.6666823578351585,47,50,199,107,4,0,88,98.92,0.05
662,2.114492654800415,-0.8210383427537972,50,36,133,60,3,0,70,44.24,0.05
663,,-0.922371999505321,51,35,119,56,4,0,59,51.0,0.05
664,2.6335296630859375,-1.2484144613069692,50,52,149,63,1,0,85,108.36,0.05
665,,-0.403812368421855,50,28,136,77,4,0,55,43.43,0.05
666,2.564455509185791,-2.0141340957160097,18,20,42,21,0,0,21,98.7,0.05
667,,-1.463529250225422,22,26,68,40,1,0,27,98.33,0.05
668,2.0909500122070312,-0.915083446034674,50,46,159,69,3,0,87,51.33,0.05
669,,-0.9723073749938808,50,48,158,78,2,0,78,43.22,0.05
