episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
766,,-0.3663461538461538,100,76,806,828,0,1486,65.03,0.1
767,,-0.3613180515759312,101,85,906,891,0,1693,69.35,0.1
768,0.17557290196418762,-0.3582565556343019,102,84,723,749,0,1350,62.96,0.1
769,,-0.35684647302904565,101,75,704,789,0,1399,63.32,0.1
770,,-0.37321002386634844,100,86,874,870,0,1608,63.53,0.1
771,,-0.3902368573079145,102,88,882,916,0,1664,69.23,0.1
772,0.1758333146572113,-0.4031113537117904,100,92,930,925,0,1809,73.0,0.1
773,,-0.38425637834474174,100,87,855,834,0,1525,68.11,0.1
774,,-0.3621437422552664,101,86,800,843,0,1585,67.98,0.1
775,,-0.3903948143783147,100,93,895,873,0,1626,68.52,0.1
776,0.17609372735023499,-0.3750837240455459,101,90,779,782,0,1425,64.43,0.1
777,,-0.36754795230689474,101,86,1007,1000,0,1851,76.39,0.1
778,,-0.396585848589807,100,84,1045,1006,0,1991,73.98,0.1
779,,-0.3986527862829149,100,88,835,881,0,1550,66.46,0.1
780,0.1758333146572113,-0.37821612349914235,100,91,900,915,0,1683,70.42,0.1
781,,-0.34424460431654674,100,78,742,716,0,1322,64.92,0.1
782,,-0.4003139717425432,100,96,963,1000,0,1859,73.07,0.1
783,,-0.3920543648719289,100,87,959,975,0,1892,73.07,0.1
784,0.17661455273628235,-0.382592360676268,101,87,821,832,0,1541,68.58,0.1
785,,-0.38022113022113024,100,93,826,835,0,1595,69.04,0.1
786,,-0.38263229308005425,102,82,732,770,0,1446,64.03,0.1
787,,-0.38803854875283444,101,89,896,912,0,1720,71.25,0.1
788,0.17687498033046722,-0.3775802752293578,100,81,900,881,0,1707,67.6,0.1
789,,-0.37584097859327215,103,87,837,845,0,1588,69.31,0.1
790,,-0.3957922419460881,103,97,787,784,0,1471,63.85,0.1
791,,-0.3952569169960474,100,93,902,890,0,1750,71.18,0.1
792,0.1758333146572113,-0.39164179104477614,102,90,883,861,0,1606,72.41,0.1
793,,-0.3724937343358396,100,84,827,817,0,1548,71.51,0.1
794,,-0.3602446483180428,101,80,834,912,0,1524,72.36,0.1
795,,-0.3643724696356275,101,81,858,879,0,1721,70.19,0.1
796,0.17609374225139618,-0.35422740524781343,104,89,705,714,0,1325,61.56,0.1
797,,-0.3791748526522593,101,88,787,761,0,1506,68.28,0.1
798,,-0.3558844256518675,102,81,704,739,0,1395,68.25,0.1
799,,-0.37251561612720047,101,95,893,903,0,1726,73.69,0.1
800,0.17687496542930603,-0.37012987012987014,101,86,867,836,0,1685,70.38,0.1
801,,-0.3488673139158576,101,80,770,837,0,1483,67.15,0.1
802,,-0.39425587467362927,102,89,792,781,0,1491,68.04,0.1
803,,-0.36955241460541816,100,80,861,865,0,1670,69.99,0.1
804,0.17609372735023499,-0.3485589994562262,101,85,927,1010,0,1741,72.02,0.1
805,,-0.3518900343642612,103,84,797,751,0,1362,66.23,0.1
806,,-0.3660979228486647,100,80,696,726,0,1274,68.21,0.1
807,,-0.3637400228050171,101,91,932,909,0,1667,74.38,0.1
808,0.17661455273628235,-0.3713027061044682,101,92,792,836,0,1550,65.84,0.1
809,,-0.3744158878504673,100,88,859,903,0,1662,68.29,0.1
810,,-0.3739180611656088,100,88,857,917,0,1692,66.6,0.1
811,,-0.3915060670949322,101,81,733,735,0,1334,65.43,0.1
812,0.17687496542930603,-0.3787245164662833,101,88,996,965,0,1865,74.8,0.1
813,,-0.36113074204947,102,83,709,758,0,1363,65.71,0.1
814,,-0.3711875405580792,102,81,809,808,0,1465,68.78,0.1
815,,-0.35237439779766,101,81,744,744,0,1418,66.97,0.1
816,0.17557290196418762,-0.37775735294117646,100,89,851,832,0,1581,68.41,0.1
817,,-0.3751387347391787,102,94,890,945,0,1769,68.22,0.1
818,,-0.36569808646350105,101,89,745,722,0,1355,66.86,0.1
819,,-0.34915773353751917,100,80,671,674,0,1267,62.24,0.1
820,0.17687498033046722,-0.3820729772607086,100,90,964,983,0,1835,76.12,0.1
821,,-0.3775872264931993,101,83,843,911,0,1628,69.91,0.1
822,,-0.3825082508250825,102,80,798,800,0,1432,67.02,0.1
823,,-0.38312034078807244,101,94,943,954,0,1859,70.82,0.1
824,0.17557290196418762,-0.354421768707483,102,86,769,792,0,1379,63.18,0.1
825,,-0.3788895668090299,102,88,858,840,0,1580,70.68,0.1
826,,-0.3723159509202454,101,79,676,664,0,1268,62.88,0.1
827,,-0.37707535121328223,101,86,786,779,0,1567,67.41,0.1
828,0.17687498033046722,-0.36742424242424243,100,71,846,780,0,1542,66.8,0.1
829,,-0.3908536585365854,100,84,862,861,0,1557,70.59,0.1
830,,-0.37526959022286127,100,87,706,752,0,1324,64.31,0.1
831,,-0.3589824120603015,101,82,800,801,0,1583,67.71,0.1
832,0.17687499523162842,-0.37049300956585723,100,82,720,713,0,1285,64.86,0.1
833,,-0.36524349566377584,100,83,777,774,0,1447,63.85,0.1
834,,-0.38193343898573695,101,85,946,987,0,1853,73.04,0.1
835,,-0.35744810744810745,100,84,846,856,0,1574,68.5,0.1
836,0.1771354079246521,-0.3777056277056277,100,81,971,966,0,1759,72.96,0.1
837,,-0.36819787985865726,100,83,716,730,0,1384,65.11,0.1
838,,-0.3550257731958763,100,79,814,809,0,1481,65.69,0.1
839,,-0.35635696821515894,104,86,868,879,0,1525,67.94,0.1
840,0.17635415494441986,-0.36196127420362273,101,86,851,852,0,1499,68.82,0.1
841,,-0.36073619631901843,101,90,856,873,0,1531,69.71,0.1
842,,-0.3892162639952858,102,88,886,874,0,1634,71.04,0.1
843,,-0.3591549295774648,102,88,888,859,0,1661,72.38,0.1
844,0.17374998331069946,-0.35590877677954386,100,84,746,759,0,1389,65.36,0.1
845,,-0.3892761394101877,102,97,937,1003,0,1790,73.5,0.1
846,,-0.3743470690655833,102,91,866,880,0,1700,73.91,0.1
847,,-0.366787221217601,101,84,865,872,0,1581,68.77,0.1
848,0.1773958057165146,-0.3595092024539877,101,88,807,874,0,1579,71.95,0.1
849,,-0.38406695598264107,100,83,825,807,0,1594,68.35,0.1
850,,-0.3743654822335025,100,87,832,823,0,1497,67.69,0.1
851,,-0.38792549775208734,100,86,826,815,0,1473,68.13,0.1
852,0.17557290196418762,-0.35802469135802467,103,85,869,817,0,1554,70.67,0.1
853,,-0.37234687689508794,102,93,848,853,0,1597,70.4,0.1
854,,-0.34831139095592445,101,83,910,934,0,1650,72.28,0.1
855,,-0.3792118789263278,101,90,907,910,0,1685,73.17,0.1
856,0.17765623331069946,-0.40089086859688194,101,85,933,920,0,1739,72.24,0.1
857,,-0.37392373923739236,101,86,837,823,0,1592,71.0,0.1
858,,-0.36363636363636365,104,78,783,775,0,1500,69.49,0.1
859,,-0.4040600667408231,102,93,946,957,0,1693,73.01,0.1
860,0.17947915196418762,-0.3597339782345828,100,84,826,844,0,1638,72.59,0.1
861,,-0.37870967741935485,100,85,795,796,0,1509,64.97,0.1
862,,-0.3810420590081607,101,82,844,838,0,1504,64.08,0.1
863,,-0.3678038379530917,102,86,991,926,0,1835,75.76,0.1
864,0.17635416984558105,-0.3812088569718731,101,87,849,873,0,1620,72.67,0.1
865,,-0.3832533013205282,105,88,868,869,0,1595,72.68,0.1
866,,-0.397742363877822,101,88,767,772,0,1473,68.76,0.1
867,,-0.36927899686520377,100,84,834,797,0,1559,67.94,0.1
868,0.17765623331069946,-0.3637037037037037,100,90,678,678,0,1344,63.38,0.1
869,,-0.38938798427849525,101,89,905,893,0,1764,74.38,0.1
870,,-0.36220472440944884,101,85,805,773,0,1470,65.38,0.1
871,,-0.3712121212121212,100,86,1069,1043,0,1980,77.1,0.1
872,0.1758333146572113,-0.3403755868544601,100,84,778,754,0,1450,67.96,0.1
873,,-0.37217815741305676,100,82,854,874,0,1550,72.03,0.1
874,,-0.400864553314121,100,85,846,936,0,1688,71.83,0.1
875,,-0.37229102167182665,100,87,665,679,0,1240,62.31,0.1
876,0.17765623331069946,-0.3677335075114304,103,84,775,768,0,1519,67.15,0.1
877,,-0.3516014234875445,100,77,702,708,0,1400,63.73,0.1
878,,-0.38564894225271584,100,85,894,891,0,1713,71.58,0.1
879,,-0.37875879718490085,100,84,815,770,0,1541,67.46,0.1
880,0.17817705869674683,-0.3774403470715835,104,89,949,949,0,1790,77.16,0.1
881,,-0.36120077469335055,100,80,798,776,0,1524,71.81,0.1
882,,-0.37544610992148464,102,77,738,753,0,1311,65.81,0.1
883,,-0.3826565726083964,100,82,772,776,0,1358,61.01,0.1
884,0.17348957061767578,-0.358665749656121,100,84,770,768,0,1370,63.13,0.1
885,,-0.37348105789849895,100,75,703,718,0,1377,60.92,0.1
886,,-0.3735746157659891,101,91,1082,1103,0,1849,77.7,0.1
887,,-0.38885778275475924,100,99,890,906,0,1776,71.04,0.1
888,0.17557290196418762,-0.39532820816085157,100,94,875,847,0,1660,73.26,0.1
889,,-0.38728813559322034,100,83,940,927,0,1673,75.08,0.1
890,,-0.3646875,100,89,864,820,0,1516,65.86,0.1
891,,-0.39087301587301587,100,82,779,758,0,1487,68.95,0.1
892,0.17791664600372314,-0.3666224286662243,104,81,771,777,0,1466,74.36,0.1
893,,-0.38869764773379234,101,86,888,925,0,1673,73.68,0.1
894,,-0.37608318890814557,101,89,890,903,0,1669,71.29,0.1
895,,-0.36017755231452125,103,76,808,795,0,1551,71.09,0.1
896,0.17921872437000275,-0.4013333333333333,100,93,975,935,0,1840,72.37,0.1
897,,-0.37353951890034365,104,89,761,742,0,1407,66.21,0.1
898,,-0.39338235294117646,100,89,930,908,0,1698,72.83,0.1
899,,-0.3991759573436743,100,91,1077,1077,0,1972,80.13,0.1
900,0.17427082359790802,-0.37859649122807015,101,80,749,743,0,1358,67.75,0.1
901,,-0.38111668757841904,101,87,832,837,0,1519,69.33,0.1
902,,-0.373279098873592,101,83,818,844,0,1534,68.65,0.1
903,,-0.37921686746987954,102,95,842,859,0,1619,70.26,0.1
904,0.17687499523162842,-0.38110281447444,104,79,931,876,0,1675,74.58,0.1
905,,-0.3821782178217822,100,85,752,800,0,1478,64.83,0.1
906,,-0.3371073776479182,104,85,723,705,0,1310,63.23,0.1
907,,-0.34718100890207715,103,76,699,710,0,1287,63.4,0.1
908,0.17739582061767578,-0.3952954675846242,100,85,881,909,0,1696,73.03,0.1
909,,-0.3976099945681695,101,87,961,927,0,1794,75.84,0.1
910,,-0.35014245014245016,100,74,892,886,0,1732,76.95,0.1
911,,-0.3677030456852792,101,78,799,834,0,1519,67.07,0.1
912,0.17557288706302643,-0.3757126567844926,100,88,912,886,0,1710,70.33,0.1
913,,-0.37156802928615007,101,86,861,879,0,1538,68.53,0.1
914,,-0.3848641655886158,105,81,778,800,0,1514,66.71,0.1
915,,-0.3935361216730038,101,88,794,848,0,1514,70.45,0.1
916,0.17661455273628235,-0.36363636363636365,102,85,755,777,0,1416,63.72,0.1
917,,-0.356065178032589,100,79,845,863,0,1606,71.39,0.1
918,,-0.3645634161886552,101,88,792,794,0,1552,68.81,0.1
919,,-0.3575994318181818,100,79,720,736,0,1360,66.16,0.1
920,0.17166665196418762,-0.3740625,101,87,826,824,0,1550,70.72,0.1
921,,-0.36163051608077784,100,81,705,686,0,1283,64.4,0.1
922,,-0.3646820027063599,101,82,792,752,0,1412,69.24,0.1
923,,-0.3608082103912765,100,80,800,794,0,1524,68.81,0.1
924,0.1758333146572113,-0.3726322664924886,100,78,776,783,0,1503,69.05,0.1
925,,-0.3697916666666667,102,90,851,863,0,1550,73.43,0.1
926,,-0.3821292775665399,101,83,956,969,0,1757,78.42,0.1
927,,-0.38620283018867924,100,79,872,823,0,1697,70.6,0.1
928,0.17531247437000275,-0.3856297093649085,101,81,990,945,0,1781,72.93,0.1
929,,-0.3890920170627666,100,89,850,850,0,1582,73.17,0.1
930,,-0.3849252013808976,100,91,905,910,0,1661,77.42,0.1
931,,-0.3701550387596899,102,78,805,789,0,1502,69.53,0.1
932,0.17869789898395538,-0.392022792022792,100,91,893,894,0,1723,73.49,0.1
933,,-0.3757521058965102,103,80,912,870,0,1542,73.98,0.1
934,,-0.36272727272727273,100,86,860,887,0,1553,72.58,0.1
935,,-0.3692714453584019,100,93,859,900,0,1645,73.36,0.1
936,0.17609372735023499,-0.3703956343792633,100,89,748,761,0,1423,69.98,0.1
937,,-0.36508413461538464,100,87,866,886,0,1576,73.91,0.1
938,,-0.3518646408839779,100,81,730,743,0,1423,69.31,0.1
939,,-0.3870532703978422,101,85,737,763,0,1466,65.44,0.1
940,0.1771353930234909,-0.33614088820826954,101,77,661,690,0,1261,63.54,0.1
941,,-0.38691128148959475,106,89,938,971,0,1743,75.63,0.1
942,,-0.3685459940652819,101,78,811,833,0,1726,76.59,0.1
943,,-0.3746468926553672,100,85,733,778,0,1321,66.52,0.1
944,0.17635414004325867,-0.34698275862068967,100,82,739,706,0,1339,69.15,0.1
945,,-0.3882857142857143,103,84,891,916,0,1693,73.37,0.1
946,,-0.35537190082644626,103,81,853,869,0,1666,76.03,0.1
947,,-0.37493632195618953,102,88,1010,997,0,1919,81.68,0.1
948,0.1771354079246521,-0.387997432605905,100,86,799,838,0,1479,76.73,0.1
949,,-0.36275106512477173,101,84,855,851,0,1580,71.99,0.1
950,,-0.40595238095238095,100,85,882,847,0,1631,69.11,0.1
951,,-0.37934426229508195,100,90,818,757,0,1475,68.46,0.1
952,0.17661458253860474,-0.38916528468767275,102,91,937,916,0,1765,79.57,0.1
953,,-0.3446536650975118,101,76,789,786,0,1399,69.36,0.1
954,,-0.3933074684772066,101,101,1066,1036,0,2022,83.53,0.1
955,,-0.36931034482758623,101,81,733,780,0,1387,70.45,0.1
956,0.17505206167697906,-0.3942449581898672,100,86,1042,1072,0,1952,79.0,0.1
957,,-0.38120950323974084,101,87,951,946,0,1807,76.51,0.1
958,,-0.37017994858611825,101,92,805,831,0,1476,66.9,0.1
959,,-0.36007462686567165,100,86,820,795,0,1601,67.58,0.1
960,0.1745312362909317,-0.36086683417085424,102,73,773,866,0,1545,67.89,0.1
961,,-0.3687214611872146,100,86,913,922,0,1669,67.82,0.1
962,,-0.37083888149134486,102,84,811,794,0,1399,62.28,0.1
963,,-0.3709349593495935,100,85,764,765,0,1423,65.99,0.1
964,0.1758333146572113,-0.3741741741741742,101,82,860,836,0,1634,64.33,0.1
965,,-0.37063318777292575,101,90,905,964,0,1795,65.97,0.1
966,,-0.39038579301898346,101,88,833,832,0,1601,64.99,0.1
967,,-0.3662714097496706,100,81,797,789,0,1450,62.93,0.1
968,0.1773958057165146,-0.3831891223733004,100,88,835,834,0,1567,67.69,0.1
969,,-0.3682249322493225,100,84,744,788,0,1420,61.92,0.1
970,,-0.3789041095890411,101,92,919,948,0,1783,69.87,0.1
971,,-0.3671737858396723,100,84,879,917,0,1622,69.83,0.1
972,0.1771353930234909,-0.3811720021703744,100,79,945,993,0,1748,72.24,0.1
973,,-0.37596048298573,100,91,955,954,0,1735,69.85,0.1
974,,-0.36113002042205583,100,86,752,744,0,1442,64.19,0.1
975,,-0.367524115755627,100,83,785,813,0,1512,65.28,0.1
976,0.17479164898395538,-0.3777219430485762,101,98,914,918,0,1750,71.65,0.1
977,,-0.38960280373831774,100,95,867,866,0,1691,64.79,0.1
978,,-0.3672903672903673,100,79,765,734,0,1387,62.49,0.1
979,,-0.3803921568627451,100,84,760,775,0,1525,65.04,0.1
980,0.17765621840953827,-0.3664259927797834,101,87,919,842,0,1563,67.22,0.1
981,,-0.35977242302543505,100,80,796,772,0,1420,64.87,0.1
982,,-0.36851092896174864,101,91,773,753,0,1402,64.15,0.1
983,,-0.3845505617977528,101,93,884,910,0,1766,72.07,0.1
984,0.17635414004325867,-0.37224199288256227,100,79,709,749,0,1352,63.62,0.1
985,,-0.3577365728900256,102,91,833,788,0,1507,65.52,0.1
986,,-0.37158469945355194,103,83,768,726,0,1434,62.36,0.1
987,,-0.371571072319202,100,84,849,826,0,1533,63.63,0.1
988,0.17557290196418762,-0.34857351865398684,100,80,716,711,0,1307,58.13,0.1
989,,-0.38108272506082724,100,91,854,862,0,1572,68.91,0.1
990,,-0.3656138259833135,103,87,892,883,0,1581,67.14,0.1
991,,-0.37298792756539234,101,95,1045,1012,0,1919,67.72,0.1
992,0.17765623331069946,-0.3592195868400918,102,82,692,689,0,1233,60.23,0.1
993,,-0.34822601839684625,102,77,814,782,0,1448,63.49,0.1
994,,-0.38155864197530864,101,81,679,668,0,1245,58.39,0.1
995,,-0.3656856606136506,101,86,779,862,0,1553,63.18,0.1
996,0.1747916340827942,-0.3619451697127937,100,87,792,775,0,1497,68.29,0.1
997,,-0.368006993006993,102,91,875,860,0,1697,68.9,0.1
998,,-0.36908077994428967,101,87,729,760,0,1383,61.48,0.1
999,,-0.34683458134785566,103,87,792,750,0,1396,63.91,0.1
1000,0.1758333146572113,-0.38386691776522286,102,81,788,809,0,1589,65.84,0.1
