episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
340,2.6268630027770996,-0.7437354790293192,50,23,82,26,32,0,24,38.81,0.05
341,,-0.9110773345701623,51,26,86,32,25,0,29,37.0,0.05
342,3.3205485343933105,-1.2595276446049857,53,27,75,22,28,0,25,36.75,0.05
343,,-1.0232238508669538,51,25,80,29,22,0,29,35.85,0.05
344,2.5000662803649902,-1.470000511277688,51,34,86,23,35,0,28,38.76,0.05
345,,-0.7159027912504656,52,27,102,32,43,0,27,40.04,0.05
346,3.37754487991333,-0.3687676968603133,50,23,111,42,44,0,25,41.69,0.05
347,,-0.8376137806684716,51,24,84,28,29,0,27,34.61,0.05
348,2.4940247535705566,-0.4433665552478546,51,23,100,31,39,0,30,36.09,0.05
349,,-0.17635796469544412,50,21,114,35,40,0,39,47.86,0.05
350,2.8130264282226562,-1.3135571953841512,51,35,95,32,31,0,32,42.59,0.05
351,,-0.292399083106025,50,23,114,32,45,0,37,36.56,0.05
