episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
213,,-0.9270818171486938,50,20,66,13,8,0,45,35.38,0.1
214,2.8982980251312256,-0.4363131582312487,50,20,89,22,13,0,54,32.51,0.1
215,,-0.865464553805308,50,19,64,17,11,0,36,35.01,0.1
216,2.8433237075805664,-0.8567228690441773,52,23,79,18,21,0,40,35.04,0.1
217,,-0.9462817661342962,50,19,64,17,9,0,38,32.59,0.1
218,2.643197774887085,-0.7183235002838172,50,17,67,16,12,0,39,31.97,0.1
219,,-1.1389863042253456,53,21,63,12,12,0,39,35.58,0.1
220,3.3722641468048096,-1.0036387291462612,50,25,79,18,12,0,49,34.35,0.1
221,,-0.6040855530800417,52,18,74,17,12,0,45,32.02,0.1
222,3.0377187728881836,-0.37937180508456864,50,18,83,21,12,0,50,31.79,0.1
223,,-0.6711657350928013,52,19,74,14,15,0,45,34.75,0.1
224,2.5603466033935547,-0.23751197144430353,50,16,88,20,16,0,52,33.62,0.1
225,,-0.6144894351384382,51,18,73,18,19,0,36,35.99,0.1
226,3.020373582839966,-0.7916708764748992,51,20,73,18,10,0,45,45.02,0.1
227,,-1.0522174416082235,50,22,67,12,14,0,41,33.27,0.1
228,2.6818325519561768,-0.43010774365133086,52,17,80,12,19,0,49,32.81,0.1
229,,-0.9534994215235075,51,22,71,14,12,0,45,32.32,0.1
230,2.6585893630981445,-1.4393834821852423,52,28,73,18,15,0,40,35.7,0.1
231,,-0.6869562341750348,50,20,78,17,11,0,50,36.13,0.1
232,3.264726161956787,-0.960248461758781,51,20,66,18,9,0,39,32.32,0.1
233,,-0.5803349028196222,50,18,75,15,12,0,48,34.3,0.1
234,2.7745115756988525,-0.49796197223969857,50,16,70,18,11,0,41,34.55,0.1
235,,-0.6272743509434049,51,21,85,11,22,0,52,33.67,0.1
236,2.8188095092773438,-0.9451260085657783,51,22,72,26,13,0,33,32.62,0.1
237,,-1.1697884305286237,54,23,70,18,13,0,39,35.49,0.1
238,3.215383768081665,-0.2944185549403572,50,16,81,17,14,0,50,34.44,0.1
239,,-0.8078324499618825,51,20,72,18,12,0,42,32.14,0.1
240,2.7745301723480225,-0.4190209023789381,52,16,76,22,16,0,38,35.05,0.1
241,,-0.9315451999853224,51,19,62,14,8,0,40,32.0,0.1
242,3.2750022411346436,-1.1605512099631068,52,23,69,11,9,0,49,34.99,0.1
243,,-0.9079842184112765,51,21,70,15,16,0,39,33.33,0.1
244,2.58101224899292,-0.8257295265077272,50,19,68,18,12,0,38,32.18,0.1
245,,-0.5718485690269505,52,18,73,19,16,0,38,32.92,0.1
246,3.1232008934020996,-0.755493477407375,51,19,68,10,13,0,45,35.18,0.1
247,,-0.6303225427542835,50,16,64,15,16,0,33,32.24,0.1
248,2.8441104888916016,-0.4752557287688204,50,20,87,22,16,0,49,33.16,0.1
249,,-0.48374573720419006,51,15,69,15,13,0,41,34.44,0.1
250,2.4843173027038574,-0.8935466135823911,52,19,66,15,15,0,36,35.45,0.1
251,,-0.624568991247716,55,20,81,17,7,0,57,35.47,0.1
252,2.691936731338501,-0.3790794218921064,50,20,94,24,17,0,53,32.82,0.1
253,,-0.9349690109214379,50,21,67,19,14,0,34,35.0,0.1
254,3.8520069122314453,-1.1779675591990302,50,22,63,14,15,0,34,31.92,0.1
255,,-0.792645056206084,50,17,63,17,5,0,41,34.66,0.1
256,2.7810585498809814,-1.5419997355978086,53,25,62,10,10,0,42,33.22,0.1
257,,-0.49943849628599873,50,18,80,17,14,0,49,35.18,0.1
258,2.979733467102051,-0.891690412789954,50,20,70,12,13,0,45,32.27,0.1
259,,-0.9519324747035307,50,18,59,15,13,0,31,33.97,0.1
260,2.3866705894470215,-0.9333597714353706,50,21,70,18,13,0,39,35.12,0.1
261,,-0.18280615587390828,50,13,74,17,12,0,45,36.48,0.1
262,3.154831647872925,-0.7730925106319714,51,19,68,20,11,0,37,32.91,0.1
263,,-0.5229663118093817,50,16,73,22,17,0,34,32.67,0.1
264,3.2234299182891846,-0.9966847391882309,51,22,70,20,7,0,43,31.98,0.1
265,,-0.6155796985329427,52,21,83,20,20,0,43,35.38,0.1
266,1.9644453525543213,-0.5615185239519406,50,18,74,14,16,0,44,33.65,0.1
267,,0.013842497173714382,51,16,104,17,24,0,63,35.45,0.1
268,2.6411590576171875,-0.739833491985741,51,19,71,23,10,0,38,32.92,0.1
269,,-1.1504295858100049,51,21,61,13,8,0,40,34.12,0.1
270,3.2691445350646973,-0.5213530449607268,52,19,82,26,11,0,45,33.68,0.1
271,,-1.2104024699393674,52,24,69,16,16,0,37,35.31,0.1
272,2.205111503601074,-0.8474113644642778,50,21,73,17,12,0,44,32.93,0.1
273,,-0.7105470911785328,51,16,62,12,12,0,38,31.9,0.1
274,3.0938425064086914,-0.6404792563006454,51,15,59,12,14,0,33,33.67,0.1
275,,-0.596877403630173,52,18,73,20,9,0,44,32.79,0.1
276,2.8725900650024414,-0.7400952850889623,50,18,66,19,8,0,39,33.04,0.1
277,,-0.6437353952587163,50,19,74,21,15,0,38,32.99,0.1
278,2.7933528423309326,-0.7960912028357423,50,18,64,16,10,0,38,34.26,0.1
279,,-0.5843622300097709,51,17,70,25,14,0,31,35.52,0.1
280,2.231792449951172,-0.38853262238728337,50,16,75,9,19,0,47,34.42,0.1
281,,-0.8405302672945039,51,19,68,17,12,0,39,34.48,0.1
282,2.758181095123291,-0.978593792628264,50,21,67,15,12,0,40,34.15,0.1
283,,-1.1725628040538718,50,22,63,13,14,0,36,33.04,0.1
284,2.7552056312561035,-0.09905451173288977,50,13,78,21,16,0,41,32.89,0.1
285,,-0.7337570930978908,51,17,64,19,8,0,37,34.26,0.1
286,2.9765686988830566,-1.0484556626170531,51,21,64,13,14,0,37,33.72,0.1
287,,-0.6994191800334202,51,19,72,20,11,0,41,35.91,0.1
288,3.2307488918304443,-0.8937565989607507,50,20,68,9,12,0,47,35.89,0.1
289,,-0.5500721788405346,53,16,68,13,15,0,40,31.97,0.1
290,2.5742647647857666,-0.6402571925041194,52,18,71,21,10,0,40,33.12,0.1
291,,-1.0665509078012931,50,25,76,19,13,0,44,33.19,0.1
292,3.117337226867676,-0.7827776466932402,50,18,67,16,12,0,39,33.82,0.1
293,,-0.8787963286188721,50,21,71,14,16,0,41,33.91,0.1
294,3.5196266174316406,-1.3069658083073035,50,21,58,18,7,0,33,32.0,0.1
295,,-0.5756477646898707,52,18,77,25,14,0,38,34.18,0.1
296,3.360503673553467,-0.29364323238426554,52,14,75,19,15,0,41,34.39,0.1
297,,-0.5100190419881689,50,19,80,20,15,0,45,33.39,0.1
298,3.4698944091796875,-0.7882286848753873,53,22,81,17,15,0,49,33.08,0.1
299,,-1.2369629739130779,51,25,72,15,14,0,43,33.36,0.1
300,2.669137477874756,-1.1601206064090954,52,24,71,19,7,0,45,33.38,0.1
301,,-0.7005473930046852,51,19,74,16,19,0,39,35.43,0.1
302,3.178982734680176,-0.7398516163859152,50,22,81,20,17,0,44,35.38,0.1
303,,-0.9179445656890942,54,21,70,19,12,0,39,35.71,0.1
304,3.035997152328491,-1.4334741671317464,50,26,67,15,12,0,40,34.94,0.1
305,,-0.3949217107036433,51,17,82,18,13,0,51,33.66,0.1
306,3.020195960998535,-0.6230846876341954,50,19,74,19,15,0,40,32.39,0.1
307,,-1.0121081059172878,52,22,71,21,17,0,33,33.38,0.1
308,2.8935959339141846,-1.183183292079148,50,21,61,12,11,0,38,34.78,0.1
309,,-0.33342314194575123,50,16,76,22,15,0,39,34.93,0.1
310,3.0951881408691406,-0.9081472855849986,50,21,71,19,12,0,40,33.07,0.1
311,,-0.8614750249333205,51,23,79,25,12,0,42,33.33,0.1
312,2.980104684829712,-0.8108977183546654,51,21,75,17,11,0,47,35.47,0.1
313,,-1.0213614075996458,51,23,71,11,14,0,46,35.48,0.1
314,3.00057315826416,-0.7912565769515453,53,21,74,20,17,0,37,35.32,0.1
315,,-0.40409374619857796,51,17,78,23,13,0,42,33.3,0.1
316,3.3427045345306396,-0.6546866429362403,50,17,68,15,11,0,42,32.56,0.1
317,,-1.0136277784186642,51,20,64,11,11,0,42,35.21,0.1
318,3.209700107574463,-0.08786793993916792,50,16,99,18,20,0,61,33.98,0.1
319,,-1.4277806884846143,50,27,70,18,13,0,39,33.15,0.1
320,2.7428200244903564,-0.8094663972541706,51,20,71,22,9,0,40,33.24,0.1
321,,-0.6463412124883753,50,16,66,18,9,0,39,34.68,0.1
322,2.8234875202178955,-0.6454675463864955,50,19,77,19,14,0,44,34.22,0.1
323,,-1.4976117556027002,52,26,65,20,5,0,40,33.35,0.1
324,2.4541707038879395,-0.4267711425706493,50,17,81,25,12,0,44,35.85,0.1
325,,-0.9504814670759444,52,21,69,16,11,0,42,33.54,0.1
326,2.700579881668091,-0.5891851188478316,50,19,76,22,21,0,33,32.85,0.1
327,,-1.0806426991761289,51,23,69,16,13,0,40,35.37,0.1
328,2.4016501903533936,-0.5104499418517128,53,17,75,20,17,0,38,33.01,0.1
329,,-1.543903768863547,51,30,75,19,17,0,39,35.22,0.1
330,3.221369504928589,-0.9502213629808574,50,21,71,16,10,0,45,41.66,0.1
331,,-0.8203082782698662,50,18,64,16,15,0,33,32.2,0.1
332,2.7193961143493652,-1.1897085899169881,51,23,67,16,15,0,36,35.3,0.1
333,,-0.8612703251871643,52,21,71,17,9,0,45,33.15,0.1
