epoch,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration
863,,-0.3988564668769716,100,95,0,1536,0,3536,138.31
864,,-0.39902135231316727,100,86,0,1333,0,3163,97.6
865,64.00062561035156,-0.39321723189734187,101,85,0,1362,0,3002,101.77
866,,-0.3702064896755162,100,87,674,1186,0,1530,78.24
867,,-0.39195046439628484,100,91,619,1107,0,1504,81.2
868,,-0.3890314304041052,100,81,571,1182,0,1365,96.8
869,,-0.35784313725490197,100,79,608,1211,0,1445,91.45
870,55.99924087524414,-0.37737478411053543,100,83,694,1157,0,1623,105.81
871,,-0.4119295436349079,100,90,0,1200,0,3796,135.65
872,,-0.3924755120213713,100,83,0,1094,0,3398,133.87
873,,-0.38495575221238937,100,87,0,1362,0,4062,114.73
874,,-0.4073496659242762,101,84,0,1135,0,3355,110.38
875,73.99104309082031,-0.3893824966681475,102,84,0,1112,0,3390,115.39
876,,-0.3874893253629377,100,87,0,1201,0,3483,134.05
877,,-0.38746105919003115,101,92,0,1258,0,3878,147.13
878,,-0.39153132250580047,100,87,0,1270,0,3902,139.92
879,,-0.39886960032297136,101,86,0,1263,0,3691,132.49
880,62.97382736206055,-0.3812243033348561,100,77,0,1087,0,3291,97.35
881,,-0.38577827547592386,100,77,636,880,0,2056,76.38
882,,-0.38056897477187335,100,83,665,931,0,2130,72.91
883,,-0.35993657505285415,100,82,670,978,0,2136,110.08
884,,-0.3740482233502538,100,76,594,820,0,1738,92.76
885,41.105873107910156,-0.3799682034976153,101,80,707,901,0,2166,105.5
886,,-0.390625,100,86,0,1208,0,1992,102.42
887,,-0.3752282410225198,100,86,0,1210,0,2076,108.98
888,,-0.40243122200895715,100,78,0,1119,0,2007,97.76
889,,-0.3894090111176126,100,86,0,1216,0,2202,83.37
890,57.22443771362305,-0.3929554210236654,100,83,0,1341,0,2293,88.77
891,,-0.38643259644560035,100,79,0,1147,0,3467,96.03
892,,-0.38964414234306277,100,83,0,1221,0,3781,108.57
893,,-0.38163816381638166,100,74,0,1181,0,3263,123.91
894,,-0.3769096464426015,100,85,0,1159,0,3423,126.23
895,38.116905212402344,-0.4082115219260533,100,79,0,1146,0,3506,136.52
896,,-0.36641929499072357,100,88,0,1432,0,1802,104.47
897,,-0.38268156424581007,100,92,0,1251,0,1613,86.9
898,,-0.38088829071332436,101,84,0,1337,0,1635,76.9
899,,-0.3888524590163934,100,83,0,1387,0,1663,82.21
900,47.6259880065918,-0.3862788963460104,100,88,0,1235,0,1447,68.3
901,,-0.4091304347826087,100,84,0,1208,0,3392,111.64
902,,-0.38841870824053454,100,84,13,1174,0,3303,124.7
903,,-0.374282982791587,100,76,3,1085,0,3096,124.71
904,,-0.3886472379295346,100,86,0,1169,0,3429,137.21
905,34.680511474609375,-0.4063953488372093,100,88,0,1347,0,3813,134.45
906,,-0.3706675224646983,100,83,770,801,0,1545,73.89
907,,-0.36127744510978044,100,83,726,824,0,1456,72.62
908,,-0.3775454045129334,101,85,845,975,0,1814,81.33
909,,-0.36870277078085645,100,85,759,873,0,1544,75.52
910,40.554351806640625,-0.36416184971098264,100,76,757,836,0,1521,88.16
911,,-0.3914885034288019,100,83,0,1238,0,3720,139.88
912,,-0.4093567251461988,100,87,0,1321,0,4151,151.96
913,,-0.37733446519524616,100,85,14,1190,0,3508,128.31
914,,-0.38321620504340637,100,85,1,1201,0,3636,124.26
915,35.348697662353516,-0.3973496003365587,100,83,0,1211,0,3543,104.08
916,,-0.38271604938271603,100,84,724,1185,0,1655,76.95
917,,-0.38235294117647056,100,87,764,1289,0,1721,97.72
918,,-0.36134728580771747,101,90,584,1146,0,1328,89.72
919,,-0.38255240443896427,101,90,673,1133,0,1438,96.24
920,59.305667877197266,-0.3685770750988142,100,82,614,1012,0,1410,87.91
921,,-0.38639724001971415,100,77,0,1022,0,3036,115.85
922,,-0.4009226713532513,100,80,0,1161,0,3391,126.62
923,,-0.3642232403165348,100,87,0,1201,0,3601,101.52
924,,-0.3769565217391304,100,76,0,1171,0,3429,100.01
925,77.26158142089844,-0.40093338990241834,100,85,0,1222,0,3492,104.47
926,,-0.38087774294670845,100,78,0,1300,0,2528,108.48
927,,-0.3952127659574468,100,89,0,1278,0,2482,112.61
928,,-0.3982774674115456,100,87,0,1376,0,2920,122.44
929,,-0.4081384015594542,100,83,0,1396,0,2708,125.84
930,20.597497940063477,-0.38374178123132097,100,83,0,1194,0,2152,103.42
931,,-0.3817878028404344,100,81,0,1263,0,3525,135.1
932,,-0.40968468468468466,100,81,0,1157,0,3283,122.35
933,,-0.3964669051878354,101,82,2,1192,0,3278,125.65
934,,-0.3778254091971941,100,86,0,1392,0,3740,133.99
935,22.665027618408203,-0.40884094754653133,100,83,4,1220,0,3504,106.08
936,,-0.385904598195101,100,86,107,1167,0,3380,95.26
937,,-0.38122520934332305,100,84,56,1108,0,3374,100.37
938,,-0.36755823986194996,100,77,88,1149,0,3399,97.58
939,,-0.39411520928305016,100,85,84,1226,0,3516,99.26
940,32.50068664550781,-0.36898263027295286,100,77,114,1034,0,2882,89.18
941,,-0.3991382687034861,100,82,0,1254,0,3852,115.17
942,,-0.3641013151485631,100,78,0,990,0,3116,102.45
943,,-0.41427969671440606,100,80,0,1143,0,3605,133.11
944,,-0.3893405600722674,100,86,0,1126,0,3302,123.73
945,31.02829933166504,-0.37428319364799295,100,83,0,1147,0,3387,128.48
946,,-0.3641855969067182,100,76,248,1046,0,2844,116.84
947,,-0.38214101904271747,101,70,241,999,0,2646,98.8
948,,-0.3693118756936737,100,81,328,952,0,2324,83.45
949,,-0.37955465587044535,100,81,313,992,0,2647,90.17
950,64.15655517578125,-0.37636191378493605,100,79,341,1044,0,2837,106.5
951,,-0.4127859477124183,100,93,0,1188,0,3708,135.26
952,,-0.3849520633597332,100,90,0,1229,0,3569,131.26
953,,-0.3911007025761124,100,77,0,1093,0,3177,129.4
954,,-0.3748810656517602,101,77,0,1023,0,3181,123.18
955,47.73250198364258,-0.40186063480481576,100,79,0,1348,0,4134,123.88
956,,-0.4023642732049037,100,77,0,1134,0,3434,92.75
957,,-0.37954747116237797,100,82,0,1118,0,3390,101.37
958,,-0.39706517047906775,100,80,0,1157,0,3477,120.4
959,,-0.3974358974358974,100,74,0,1174,0,3506,134.44
960,44.14784240722656,-0.40884551495016613,100,87,0,1204,0,3612,136.34
961,,-0.3956140350877193,100,82,0,1148,0,3412,132.04
962,,-0.38688524590163936,100,77,0,1089,0,3181,113.12
963,,-0.40712830957230145,100,84,0,1232,0,3678,100.48
964,,-0.3398956356736243,100,75,0,1031,0,3185,90.33
965,38.20915222167969,-0.38482671174978866,100,87,0,1213,0,3519,109.42
966,,-0.3864032539221383,100,88,0,1132,0,2310,108.66
967,,-0.3940809968847352,101,86,0,1014,0,2196,101.88
968,,-0.3872318158032444,101,84,0,1244,0,2578,110.51
969,,-0.3839673913043478,101,88,0,1201,0,2479,113.61
970,25.51012420654297,-0.417203767972236,100,81,0,1317,0,2717,124.31
971,,-0.38494117647058823,100,78,0,1086,0,3164,102.91
972,,-0.40668523676880225,101,80,0,1237,0,3789,112.65
973,,-0.4005536626916525,100,85,0,1187,0,3509,101.29
974,,-0.3896774193548387,100,79,0,1140,0,3510,134.57
975,29.76471710205078,-0.38973934629706247,100,77,0,1205,0,3629,134.58
976,,-0.39327641408751335,100,77,80,1153,0,2515,112.42
977,,-0.38288874430709174,101,79,82,976,0,2016,99.94
978,,-0.39718076285240467,100,88,91,1141,0,2386,106.98
979,,-0.3761467889908257,100,82,72,1221,0,2631,89.92
980,25.496788024902344,-0.38635282929148834,100,87,88,1270,0,2848,96.82
981,,-0.37791878172588833,100,84,427,1053,0,2460,93.52
982,,-0.38084795321637427,100,80,429,1075,0,2600,110.21
983,,-0.37829500841278746,100,72,389,943,0,2234,102.99
984,,-0.38613172541743973,101,85,402,1176,0,2734,120.59
985,25.62445068359375,-0.36086701816051553,100,76,336,970,0,2108,27651.53
986,,-0.37920072661217075,100,76,0,1159,0,3245,112.85
987,,-0.3844005156854319,100,86,0,1224,0,3430,130.52
988,,-0.3979214780600462,100,75,0,1153,0,3177,127.54
989,,-0.3876603272888103,101,82,0,1167,0,3355,119.88
990,33.5627555847168,-0.3918752564628642,100,90,0,1254,0,3620,134.95
991,,-0.3952145214521452,100,73,7,1237,0,3604,134.63
992,,-0.37642239417387346,100,80,0,1107,0,3287,103.03
993,,-0.38037217545414265,100,83,0,1130,0,3384,135.71
994,,-0.39059262329050976,100,77,0,1237,0,3589,138.89
995,16.93915557861328,-0.39777111015859407,100,86,2,1182,0,3482,140.07
996,,-0.4070128717265868,100,82,0,1225,0,3281,134.55
997,,-0.3950872359963269,100,82,0,1178,0,3178,107.96
998,,-0.38527131782945734,100,83,0,1080,0,2790,90.75
999,,-0.36797752808988765,101,85,0,1259,0,3369,108.73
1000,27.80634307861328,-0.3823818897637795,100,84,0,1215,0,2849,95.69
